#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.80000
    0.220429E+03    0.120290E+02    0.415661E-01    0.169043E+02    0.104799E+02
    0.228052E+03    0.139385E+02    0.358720E-01    0.187487E+02    0.123243E+02
    0.236607E+03    0.161565E+02    0.309472E-01    0.209247E+02    0.145003E+02
    0.246062E+03    0.187009E+02    0.267366E-01    0.234692E+02    0.170448E+02
    0.256391E+03    0.215929E+02    0.231558E-01    0.264162E+02    0.199917E+02
    0.267572E+03    0.248536E+02    0.201178E-01    0.297672E+02    0.233427E+02
    0.279588E+03    0.285106E+02    0.175374E-01    0.335277E+02    0.271033E+02
    0.292433E+03    0.325955E+02    0.153396E-01    0.377415E+02    0.313170E+02
    0.306108E+03    0.371436E+02    0.134613E-01    0.424094E+02    0.359850E+02
    0.320626E+03    0.421961E+02    0.118494E-01    0.475424E+02    0.411180E+02
    0.336011E+03    0.478017E+02    0.104599E-01    0.532085E+02    0.467841E+02
    0.352301E+03    0.540178E+02    0.925621E-02    0.594491E+02    0.530247E+02
    0.369548E+03    0.609124E+02    0.820850E-02    0.663411E+02    0.599167E+02
    0.387825E+03    0.685680E+02    0.729203E-02    0.739577E+02    0.675332E+02
    0.407223E+03    0.770851E+02    0.648633E-02    0.824028E+02    0.759784E+02
    0.427863E+03    0.865881E+02    0.577447E-02    0.918060E+02    0.853816E+02
    0.449895E+03    0.972316E+02    0.514236E-02    0.102325E+03    0.959008E+02
    0.473511E+03    0.109212E+03    0.457827E-02    0.114164E+03    0.107740E+03
    0.498958E+03    0.122780E+03    0.407234E-02    0.127572E+03    0.121148E+03
    0.526553E+03    0.138264E+03    0.361626E-02    0.142885E+03    0.136460E+03
    0.556711E+03    0.156106E+03    0.320295E-02    0.160546E+03    0.154122E+03
    0.589989E+03    0.176906E+03    0.282636E-02    0.181147E+03    0.174723E+03
    0.627150E+03    0.201505E+03    0.248132E-02    0.205529E+03    0.199105E+03
    0.669280E+03    0.231136E+03    0.216323E-02    0.234888E+03    0.228463E+03
    0.717992E+03    0.267663E+03    0.186802E-02    0.271191E+03    0.264766E+03
    0.775832E+03    0.314084E+03    0.159193E-02    0.317776E+03    0.311352E+03
    0.847164E+03    0.375708E+03    0.133082E-02    0.379741E+03    0.373317E+03
    0.940450E+03    0.463622E+03    0.107846E-02    0.469657E+03    0.463233E+03
    0.107579E+04    0.607640E+03    0.822855E-03    0.616749E+03    0.610325E+03
    0.132564E+04    0.928223E+03    0.538663E-03    0.936684E+03    0.930259E+03
