    0.769752E-01    0.253861E+02
    0.405223E+00    0.253853E+02
    0.994321E+00    0.253838E+02
    0.184193E+01    0.253816E+02
    0.294451E+01    0.253784E+02
    0.429744E+01    0.253733E+02
    0.589505E+01    0.253647E+02
    0.773063E+01    0.253508E+02
    0.979649E+01    0.253302E+02
    0.120840E+02    0.253017E+02
    0.145835E+02    0.252641E+02
    0.172845E+02    0.252159E+02
    0.201757E+02    0.251554E+02
    0.232450E+02    0.250810E+02
    0.264796E+02    0.249913E+02
    0.298657E+02    0.248849E+02
    0.333893E+02    0.247604E+02
    0.370356E+02    0.246171E+02
    0.407892E+02    0.244538E+02
    0.446344E+02    0.242700E+02
    0.485552E+02    0.240651E+02
    0.525349E+02    0.238390E+02
    0.565571E+02    0.235920E+02
    0.606047E+02    0.233247E+02
    0.646608E+02    0.230380E+02
    0.687084E+02    0.227332E+02
    0.727305E+02    0.224117E+02
    0.767103E+02    0.220754E+02
    0.806310E+02    0.217263E+02
    0.844763E+02    0.213668E+02
    0.882299E+02    0.209994E+02
    0.918761E+02    0.206269E+02
    0.953997E+02    0.202524E+02
    0.987859E+02    0.198790E+02
    0.102020E+03    0.195099E+02
    0.105090E+03    0.191484E+02
    0.107981E+03    0.187979E+02
    0.110682E+03    0.184616E+02
    0.113181E+03    0.181428E+02
    0.115469E+03    0.178447E+02
    0.117535E+03    0.175701E+02
    0.119370E+03    0.173220E+02
    0.120968E+03    0.171028E+02
    0.122321E+03    0.169148E+02
    0.123424E+03    0.167600E+02
    0.124271E+03    0.166401E+02
    0.124860E+03    0.165562E+02
    0.125188E+03    0.165093E+02
    0.125277E+03    0.164966E+02
    0.125327E+03    0.164895E+02
    0.125416E+03    0.164767E+02
    0.125545E+03    0.164582E+02
    0.125714E+03    0.164340E+02
    0.125922E+03    0.164041E+02
    0.126169E+03    0.163685E+02
    0.126455E+03    0.163272E+02
    0.126779E+03    0.162802E+02
    0.127142E+03    0.162275E+02
    0.127543E+03    0.161691E+02
    0.127981E+03    0.161051E+02
    0.128457E+03    0.160353E+02
    0.128969E+03    0.159599E+02
    0.129517E+03    0.158788E+02
    0.130101E+03    0.157921E+02
    0.130720E+03    0.156997E+02
    0.131374E+03    0.156017E+02
    0.132061E+03    0.154981E+02
    0.132781E+03    0.153888E+02
    0.133534E+03    0.152740E+02
    0.134319E+03    0.151537E+02
    0.135134E+03    0.150278E+02
    0.135980E+03    0.148965E+02
    0.136854E+03    0.147597E+02
    0.137758E+03    0.146175E+02
    0.138689E+03    0.144700E+02
    0.139646E+03    0.143172E+02
    0.140630E+03    0.141591E+02
    0.141638E+03    0.139959E+02
    0.142669E+03    0.138276E+02
    0.143724E+03    0.136543E+02
    0.144800E+03    0.134760E+02
    0.145898E+03    0.132929E+02
    0.147014E+03    0.131050E+02
    0.148149E+03    0.129126E+02
    0.149302E+03    0.127156E+02
    0.150471E+03    0.125141E+02
    0.151655E+03    0.123085E+02
    0.152853E+03    0.120986E+02
    0.154064E+03    0.118848E+02
    0.155286E+03    0.116671E+02
    0.156519E+03    0.114458E+02
    0.157762E+03    0.112209E+02
    0.159012E+03    0.109927E+02
    0.160269E+03    0.107614E+02
    0.161532E+03    0.105271E+02
    0.162798E+03    0.102902E+02
    0.164069E+03    0.100507E+02
    0.165340E+03    0.980903E+01
    0.166613E+03    0.956534E+01
    0.167885E+03    0.931989E+01
    0.169155E+03    0.907297E+01
    0.170422E+03    0.882486E+01
    0.171685E+03    0.857587E+01
    0.172942E+03    0.832628E+01
    0.174192E+03    0.807640E+01
    0.175434E+03    0.782657E+01
    0.176667E+03    0.757715E+01
    0.177890E+03    0.732852E+01
    0.179100E+03    0.708120E+01
    0.180299E+03    0.683554E+01
    0.181483E+03    0.659189E+01
    0.182651E+03    0.635081E+01
    0.183804E+03    0.611269E+01
    0.184939E+03    0.587813E+01
    0.186056E+03    0.564773E+01
    0.187153E+03    0.542199E+01
    0.188229E+03    0.520136E+01
    0.189284E+03    0.498658E+01
    0.190316E+03    0.477833E+01
    0.191324E+03    0.457709E+01
    0.192307E+03    0.438341E+01
    0.193265E+03    0.419796E+01
    0.194196E+03    0.402132E+01
    0.195099E+03    0.385396E+01
    0.195974E+03    0.369624E+01
    0.196820E+03    0.354840E+01
    0.197635E+03    0.341073E+01
    0.198419E+03    0.328366E+01
    0.199172E+03    0.316734E+01
    0.199893E+03    0.306122E+01
    0.200580E+03    0.296458E+01
    0.201233E+03    0.287787E+01
    0.201852E+03    0.280239E+01
    0.202436E+03    0.273825E+01
    0.202984E+03    0.268120E+01
    0.203497E+03    0.262669E+01
    0.203972E+03    0.257451E+01
    0.204410E+03    0.253432E+01
    0.204811E+03    0.251345E+01
    0.205174E+03    0.251156E+01
    0.205499E+03    0.250907E+01
    0.205785E+03    0.249021E+01
    0.206032E+03    0.245067E+01
    0.206240E+03    0.239655E+01
    0.206408E+03    0.234944E+01
    0.206537E+03    0.232041E+01
    0.206627E+03    0.230740E+01
    0.206676E+03    0.230354E+01
    0.206689E+03    0.230301E+01
    0.206691E+03    0.230293E+01
    0.206696E+03    0.230279E+01
    0.206702E+03    0.230263E+01
    0.206711E+03    0.230251E+01
    0.206722E+03    0.230249E+01
    0.206734E+03    0.230266E+01
    0.206749E+03    0.230312E+01
    0.206766E+03    0.230399E+01
    0.206784E+03    0.230542E+01
    0.206805E+03    0.230759E+01
    0.206827E+03    0.231069E+01
    0.206852E+03    0.231495E+01
    0.206878E+03    0.232064E+01
    0.206906E+03    0.232804E+01
    0.206936E+03    0.233748E+01
