#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.80000
    0.947423E+00    0.253839E+02    0.196976E-01   -0.133055E+02    0.227946E+02
    0.495429E+01    0.253702E+02    0.197082E-01   -0.132921E+02    0.227812E+02
    0.120109E+02    0.253027E+02    0.197607E-01   -0.132156E+02    0.227046E+02
    0.218638E+02    0.251158E+02    0.199078E-01   -0.129958E+02    0.224848E+02
    0.341570E+02    0.247315E+02    0.202171E-01   -0.125417E+02    0.220308E+02
    0.484465E+02    0.240710E+02    0.207719E-01   -0.117816E+02    0.212707E+02
    0.642156E+02    0.230704E+02    0.216728E-01   -0.106815E+02    0.201706E+02
    0.808945E+02    0.217022E+02    0.230392E-01   -0.924534E+01    0.187344E+02
    0.978803E+02    0.199802E+02    0.250247E-01   -0.751868E+01    0.170078E+02
    0.114559E+03    0.179640E+02    0.278334E-01   -0.557672E+01    0.150658E+02
    0.130328E+03    0.157583E+02    0.317293E-01   -0.352401E+01    0.130131E+02
    0.144618E+03    0.135063E+02    0.370197E-01   -0.150299E+01    0.109921E+02
    0.156911E+03    0.113751E+02    0.439557E-01    0.351452E+00    0.913782E+01
    0.166764E+03    0.953630E+01    0.524313E-01    0.191980E+01    0.757045E+01
    0.173820E+03    0.815089E+01    0.613430E-01    0.309043E+01    0.640295E+01
    0.177827E+03    0.734127E+01    0.681081E-01    0.377449E+01    0.572362E+01
    0.178847E+03    0.713302E+01    0.700966E-01    0.395082E+01    0.554918E+01
    0.179154E+03    0.707025E+01    0.707189E-01    0.400407E+01    0.549657E+01
    0.179701E+03    0.695824E+01    0.718573E-01    0.409916E+01    0.540271E+01
    0.180479E+03    0.679843E+01    0.735464E-01    0.423490E+01    0.526896E+01
    0.181475E+03    0.659345E+01    0.758329E-01    0.440954E+01    0.509732E+01
    0.182673E+03    0.634637E+01    0.787852E-01    0.462080E+01    0.489049E+01
    0.184053E+03    0.606125E+01    0.824912E-01    0.486587E+01    0.465188E+01
    0.185593E+03    0.574319E+01    0.870596E-01    0.514144E+01    0.438574E+01
    0.187268E+03    0.539838E+01    0.926204E-01    0.544368E+01    0.409724E+01
    0.189049E+03    0.503429E+01    0.993188E-01    0.576821E+01    0.379263E+01
    0.190908E+03    0.465983E+01    0.107300E+00    0.611018E+01    0.347934E+01
    0.192814E+03    0.428484E+01    0.116691E+00    0.646425E+01    0.316597E+01
    0.194736E+03    0.392071E+01    0.127528E+00    0.682475E+01    0.286205E+01
    0.196642E+03    0.357904E+01    0.139702E+00    0.718578E+01    0.257752E+01
    0.198500E+03    0.327095E+01    0.152861E+00    0.754126E+01    0.232192E+01
    0.200282E+03    0.300591E+01    0.166339E+00    0.788507E+01    0.210322E+01
    0.201956E+03    0.279052E+01    0.179178E+00    0.821112E+01    0.192660E+01
    0.203496E+03    0.262676E+01    0.190348E+00    0.851348E+01    0.179354E+01
    0.204877E+03    0.251205E+01    0.199040E+00    0.878654E+01    0.170153E+01
    0.206075E+03    0.244082E+01    0.204849E+00    0.902512E+01    0.164460E+01
    0.207071E+03    0.240199E+01    0.208161E+00    0.922460E+01    0.161455E+01
    0.207849E+03    0.239469E+01    0.208795E+00    0.938107E+01    0.160243E+01
    0.208396E+03    0.144951E+01    0.344943E+00    0.949143E+01    0.160000E+01
    0.208703E+03    0.229284E+01    0.218070E+00    0.955351E+01    0.160086E+01
    0.208847E+03    0.231835E+01    0.215670E+00    0.958275E+01    0.160183E+01
    0.209154E+03    0.234863E+01    0.212890E+00    0.964497E+01    0.160506E+01
    0.209701E+03    0.235716E+01    0.212120E+00    0.975608E+01    0.161482E+01
    0.210479E+03    0.238746E+01    0.209427E+00    0.991468E+01    0.163756E+01
    0.211475E+03    0.243100E+01    0.205676E+00    0.101187E+02    0.168176E+01
    0.212673E+03    0.251168E+01    0.199070E+00    0.103656E+02    0.175693E+01
    0.214053E+03    0.263900E+01    0.189465E+00    0.106519E+02    0.187224E+01
    0.215593E+03    0.282020E+01    0.177292E+00    0.109738E+02    0.203485E+01
    0.217268E+03    0.305881E+01    0.163462E+00    0.113267E+02    0.224854E+01
    0.219049E+03    0.335867E+01    0.148868E+00    0.117058E+02    0.251283E+01
    0.220908E+03    0.371100E+01    0.134734E+00    0.121055E+02    0.282301E+01
    0.222814E+03    0.410838E+01    0.121702E+00    0.125196E+02    0.317094E+01
    0.224736E+03    0.453744E+01    0.110194E+00    0.129419E+02    0.354632E+01
    0.226642E+03    0.498540E+01    0.100293E+00    0.133655E+02    0.393788E+01
    0.228500E+03    0.543896E+01    0.919294E-01    0.137832E+02    0.433440E+01
    0.230282E+03    0.588577E+01    0.849506E-01    0.141878E+02    0.472527E+01
    0.231956E+03    0.631443E+01    0.791837E-01    0.145721E+02    0.510077E+01
    0.233496E+03    0.671495E+01    0.744608E-01    0.149290E+02    0.545207E+01
    0.234877E+03    0.707812E+01    0.706402E-01    0.152517E+02    0.577125E+01
    0.236075E+03    0.739627E+01    0.676016E-01    0.155340E+02    0.605129E+01
    0.237071E+03    0.766266E+01    0.652515E-01    0.157703E+02    0.628613E+01
