#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01000 temp=   0.40000
    0.164833E+03    0.590664E+01    0.846505E-01    0.898433E+01    0.475473E+01
    0.167648E+03    0.642913E+01    0.777710E-01    0.946056E+01    0.523091E+01
    0.171298E+03    0.711753E+01    0.702491E-01    0.100994E+02    0.586969E+01
    0.175760E+03    0.797563E+01    0.626910E-01    0.109138E+02    0.668410E+01
    0.181008E+03    0.900917E+01    0.554990E-01    0.119199E+02    0.769026E+01
    0.187017E+03    0.102263E+02    0.488938E-01    0.131370E+02    0.890734E+01
    0.193760E+03    0.116358E+02    0.429710E-01    0.145810E+02    0.103513E+02
    0.201213E+03    0.132496E+02    0.377370E-01    0.162588E+02    0.120291E+02
    0.209355E+03    0.150794E+02    0.331578E-01    0.181671E+02    0.139375E+02
    0.218167E+03    0.171408E+02    0.291702E-01    0.203094E+02    0.160797E+02
    0.227639E+03    0.194492E+02    0.257080E-01    0.227085E+02    0.184788E+02
    0.237763E+03    0.220242E+02    0.227023E-01    0.253972E+02    0.211675E+02
    0.248543E+03    0.248886E+02    0.200895E-01    0.283881E+02    0.241584E+02
    0.259986E+03    0.280674E+02    0.178143E-01    0.316739E+02    0.274442E+02
    0.272113E+03    0.315909E+02    0.158273E-01    0.352877E+02    0.310580E+02
    0.284953E+03    0.354955E+02    0.140863E-01    0.392932E+02    0.350635E+02
    0.298547E+03    0.398248E+02    0.125550E-01    0.437024E+02    0.394727E+02
    0.312953E+03    0.446311E+02    0.112029E-01    0.485420E+02    0.443124E+02
    0.328244E+03    0.499777E+02    0.100045E-01    0.539121E+02    0.496824E+02
    0.344512E+03    0.559425E+02    0.893775E-02    0.598654E+02    0.556357E+02
    0.361878E+03    0.626225E+02    0.798435E-02    0.665195E+02    0.622898E+02
    0.380493E+03    0.701396E+02    0.712864E-02    0.739892E+02    0.697596E+02
    0.400551E+03    0.786505E+02    0.635724E-02    0.824421E+02    0.782124E+02
    0.422302E+03    0.883601E+02    0.565866E-02    0.920832E+02    0.878536E+02
    0.446073E+03    0.995420E+02    0.502301E-02    0.103185E+03    0.989558E+02
    0.472304E+03    0.112571E+03    0.444164E-02    0.116124E+03    0.111894E+03
    0.501595E+03    0.127976E+03    0.390697E-02    0.131425E+03    0.127195E+03
    0.534803E+03    0.146537E+03    0.341211E-02    0.149864E+03    0.145635E+03
    0.573199E+03    0.169457E+03    0.295059E-02    0.172640E+03    0.168410E+03
    0.618790E+03    0.198718E+03    0.251613E-02    0.201749E+03    0.197520E+03
    0.675015E+03    0.237852E+03    0.210215E-02    0.240748E+03    0.236518E+03
    0.748546E+03    0.294023E+03    0.170055E-02    0.296778E+03    0.292548E+03
    0.855221E+03    0.385208E+03    0.129800E-02    0.387823E+03    0.383593E+03
    0.105216E+04    0.584029E+03    0.856122E-03    0.587471E+03    0.583241E+03
