
#   rho [fm-3]      T [MeV]      kf [fm-1]       k [fm-1]       Gap(k) [MeV]       auxgap
    1.000000E-02    0.000000E+00    6.665105E-01    2.457410E-04    2.731633E+00    1.037751E+01    1.850269E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.293662E-03    2.731631E+00    1.037721E+01    1.850268E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.174340E-03    2.731621E+00    1.037667E+01    1.850264E+00
    1.000000E-02    0.000000E+00    6.665105E-01    5.880304E-03    2.731590E+00    1.037589E+01    1.850252E+00
    1.000000E-02    0.000000E+00    6.665105E-01    9.400257E-03    2.731522E+00    1.037469E+01    1.850226E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.371945E-02    2.731397E+00    1.037270E+01    1.850178E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.881976E-02    2.731188E+00    1.036922E+01    1.850098E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.467981E-02    2.730868E+00    1.036362E+01    1.849974E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.127502E-02    2.730405E+00    1.035536E+01    1.849796E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.857772E-02    2.729764E+00    1.034392E+01    1.849549E+00
    1.000000E-02    0.000000E+00    6.665105E-01    4.655729E-02    2.728911E+00    1.032870E+01    1.849221E+00
    1.000000E-02    0.000000E+00    6.665105E-01    5.518025E-02    2.727809E+00    1.030900E+01    1.848796E+00
    1.000000E-02    0.000000E+00    6.665105E-01    6.441043E-02    2.726423E+00    1.028411E+01    1.848262E+00
    1.000000E-02    0.000000E+00    6.665105E-01    7.420913E-02    2.724717E+00    1.025332E+01    1.847604E+00
    1.000000E-02    0.000000E+00    6.665105E-01    8.453525E-02    2.722660E+00    1.021608E+01    1.846810E+00
    1.000000E-02    0.000000E+00    6.665105E-01    9.534547E-02    2.720220E+00    1.017195E+01    1.845867E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.065944E-01    2.717370E+00    1.012054E+01    1.844765E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.182350E-01    2.714088E+00    1.006138E+01    1.843494E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.302183E-01    2.710356E+00    9.993989E+00    1.842047E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.424941E-01    2.706161E+00    9.917925E+00    1.840419E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.550109E-01    2.701498E+00    9.832980E+00    1.838606E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.677162E-01    2.696367E+00    9.739317E+00    1.836606E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.805568E-01    2.690773E+00    9.637267E+00    1.834423E+00
    1.000000E-02    0.000000E+00    6.665105E-01    1.934786E-01    2.684733E+00    9.527282E+00    1.832059E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.064277E-01    2.678266E+00    9.409693E+00    1.829523E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.193495E-01    2.671401E+00    9.284798E+00    1.826824E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.321901E-01    2.664173E+00    9.153020E+00    1.823975E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.448954E-01    2.656624E+00    9.014991E+00    1.820992E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.574122E-01    2.648802E+00    8.871812E+00    1.817891E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.696880E-01    2.640760E+00    8.724770E+00    1.814694E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.816713E-01    2.632558E+00    8.575204E+00    1.811424E+00
    1.000000E-02    0.000000E+00    6.665105E-01    2.933119E-01    2.624259E+00    8.424375E+00    1.808104E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.045608E-01    2.615929E+00    8.273147E+00    1.804763E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.153711E-01    2.607639E+00    8.122393E+00    1.801427E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.256972E-01    2.599460E+00    7.973111E+00    1.798126E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.354959E-01    2.591465E+00    7.826438E+00    1.794889E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.447261E-01    2.583726E+00    7.683930E+00    1.791748E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.533490E-01    2.576315E+00    7.547315E+00    1.788731E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.613286E-01    2.569301E+00    7.418166E+00    1.785869E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.686313E-01    2.562752E+00    7.297883E+00    1.783190E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.752265E-01    2.556731E+00    7.187696E+00    1.780721E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.810865E-01    2.551297E+00    7.088619E+00    1.778488E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.861869E-01    2.546503E+00    7.001404E+00    1.776515E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.905060E-01    2.542396E+00    6.926754E+00    1.774822E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.940260E-01    2.539017E+00    6.865336E+00    1.773427E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.967320E-01    2.536400E+00    6.817744E+00    1.772346E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.986126E-01    2.534572E+00    6.784465E+00    1.771589E+00
    1.000000E-02    0.000000E+00    6.665105E-01    3.996606E-01    2.533549E+00    6.765847E+00    1.771166E+00
