#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.60000
    0.719171E+00    0.160666E+02    0.311204E-01   -0.860160E+01    0.148905E+02
    0.376071E+01    0.160592E+02    0.311348E-01   -0.858903E+01    0.148780E+02
    0.911723E+01    0.160203E+02    0.312104E-01   -0.853184E+01    0.148208E+02
    0.165964E+02    0.159107E+02    0.314254E-01   -0.837883E+01    0.146678E+02
    0.259280E+02    0.156861E+02    0.318753E-01   -0.807156E+01    0.143605E+02
    0.367748E+02    0.153005E+02    0.326787E-01   -0.755382E+01    0.138428E+02
    0.487449E+02    0.147170E+02    0.339744E-01   -0.677852E+01    0.130675E+02
    0.614055E+02    0.139206E+02    0.359179E-01   -0.574572E+01    0.120347E+02
    0.742991E+02    0.129223E+02    0.386928E-01   -0.451784E+01    0.108068E+02
    0.869598E+02    0.117589E+02    0.425210E-01   -0.320671E+01    0.949566E+01
    0.989298E+02    0.104924E+02    0.476535E-01   -0.191946E+01    0.820842E+01
    0.109777E+03    0.920362E+01    0.543265E-01   -0.724536E+00    0.701359E+01
    0.119108E+03    0.798360E+01    0.626284E-01    0.334355E+00    0.595517E+01
    0.126587E+03    0.693230E+01    0.721261E-01    0.120840E+01    0.508268E+01
    0.131944E+03    0.614047E+01    0.814270E-01    0.185199E+01    0.444241E+01
    0.134985E+03    0.567763E+01    0.880649E-01    0.222467E+01    0.407358E+01
    0.135777E+03    0.555589E+01    0.899946E-01    0.232251E+01    0.397712E+01
    0.136084E+03    0.550844E+01    0.907698E-01    0.236056E+01    0.393966E+01
    0.136631E+03    0.542372E+01    0.921877E-01    0.242849E+01    0.387287E+01
    0.137408E+03    0.530328E+01    0.942813E-01    0.252544E+01    0.377773E+01
    0.138405E+03    0.514787E+01    0.971275E-01    0.265015E+01    0.365574E+01
    0.139603E+03    0.496069E+01    0.100792E+00    0.280098E+01    0.350887E+01
    0.140983E+03    0.474393E+01    0.105398E+00    0.297591E+01    0.333964E+01
    0.142523E+03    0.450181E+01    0.111066E+00    0.317257E+01    0.315116E+01
    0.144198E+03    0.423907E+01    0.117950E+00    0.338826E+01    0.294717E+01
    0.145979E+03    0.396116E+01    0.126226E+00    0.361997E+01    0.273215E+01
    0.147838E+03    0.367475E+01    0.136064E+00    0.386438E+01    0.251134E+01
    0.149744E+03    0.338755E+01    0.147599E+00    0.411786E+01    0.229076E+01
    0.151665E+03    0.310813E+01    0.160869E+00    0.437656E+01    0.207707E+01
    0.153571E+03    0.284547E+01    0.175718E+00    0.463646E+01    0.187720E+01
    0.155430E+03    0.260828E+01    0.191697E+00    0.489333E+01    0.169778E+01
    0.157212E+03    0.240389E+01    0.207997E+00    0.514284E+01    0.154445E+01
    0.158886E+03    0.223671E+01    0.223543E+00    0.538053E+01    0.142092E+01
    0.160426E+03    0.210753E+01    0.237245E+00    0.560191E+01    0.132833E+01
    0.161806E+03    0.201955E+01    0.247580E+00    0.580264E+01    0.126498E+01
    0.163005E+03    0.197933E+01    0.252611E+00    0.597862E+01    0.122663E+01
    0.164001E+03    0.191959E+01    0.260472E+00    0.612621E+01    0.120735E+01
    0.164779E+03    0.203350E+01    0.245881E+00    0.624225E+01    0.120061E+01
    0.165326E+03    0.196008E+01    0.255092E+00    0.632424E+01    0.120035E+01
    0.165632E+03    0.195662E+01    0.255543E+00    0.637040E+01    0.120184E+01
    0.165777E+03    0.193893E+01    0.257875E+00    0.639216E+01    0.120296E+01
    0.166084E+03    0.190527E+01    0.262430E+00    0.643849E+01    0.120621E+01
    0.166631E+03    0.190969E+01    0.261822E+00    0.652132E+01    0.121496E+01
    0.167408E+03    0.195447E+01    0.255824E+00    0.663978E+01    0.123400E+01
    0.168405E+03    0.197948E+01    0.252592E+00    0.679257E+01    0.126964E+01
    0.169603E+03    0.204706E+01    0.244252E+00    0.697800E+01    0.132908E+01
    0.170983E+03    0.215629E+01    0.231880E+00    0.719397E+01    0.141933E+01
    0.172523E+03    0.230523E+01    0.216898E+00    0.743793E+01    0.154610E+01
    0.174198E+03    0.250036E+01    0.199971E+00    0.770693E+01    0.171260E+01
    0.175979E+03    0.274257E+01    0.182311E+00    0.799752E+01    0.191891E+01
    0.177838E+03    0.302797E+01    0.165127E+00    0.830577E+01    0.216177E+01
    0.179744E+03    0.334825E+01    0.149332E+00    0.862722E+01    0.243518E+01
    0.181665E+03    0.369338E+01    0.135377E+00    0.895697E+01    0.273130E+01
    0.183571E+03    0.405289E+01    0.123369E+00    0.928974E+01    0.304146E+01
    0.185430E+03    0.441635E+01    0.113216E+00    0.961990E+01    0.335692E+01
