#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.08000 temp=   0.40000
    0.249001E+03    0.477270E+01    0.104762E+00    0.920296E+01    0.365839E+01
    0.250906E+03    0.418175E+01    0.119567E+00    0.968629E+01    0.317655E+01
    0.252765E+03    0.360422E+01    0.138726E+00    0.101612E+02    0.270574E+01
    0.254547E+03    0.305554E+01    0.163637E+00    0.106195E+02    0.225766E+01
    0.256221E+03    0.255493E+01    0.195700E+00    0.110533E+02    0.184713E+01
    0.257761E+03    0.212267E+01    0.235553E+00    0.114549E+02    0.149194E+01
    0.259142E+03    0.178328E+01    0.280382E+00    0.118170E+02    0.120942E+01
    0.260340E+03    0.154261E+01    0.324125E+00    0.121330E+02    0.100931E+01
    0.261336E+03    0.139738E+01    0.357813E+00    0.123968E+02    0.887654E+00
    0.262114E+03    0.134273E+01    0.372375E+00    0.126037E+02    0.827310E+00
    0.262661E+03    0.123941E+01    0.403416E+00    0.127495E+02    0.805136E+00
    0.262968E+03    0.150105E+01    0.333099E+00    0.128314E+02    0.800354E+00
    0.263112E+03    0.737045E+00    0.678384E+00    0.128700E+02    0.800037E+00
    0.263419E+03    0.128835E+01    0.388092E+00    0.129522E+02    0.803493E+00
    0.263966E+03    0.126623E+01    0.394873E+00    0.130988E+02    0.823501E+00
    0.264743E+03    0.135897E+01    0.367926E+00    0.133079E+02    0.881685E+00
    0.265740E+03    0.149176E+01    0.335174E+00    0.135767E+02    0.100308E+01
    0.266938E+03    0.172239E+01    0.290294E+00    0.139015E+02    0.120758E+01
    0.268318E+03    0.207237E+01    0.241269E+00    0.142779E+02    0.150170E+01
    0.269858E+03    0.251398E+01    0.198888E+00    0.147003E+02    0.187713E+01
    0.271533E+03    0.303858E+01    0.164550E+00    0.151629E+02    0.231690E+01
    0.273314E+03    0.362082E+01    0.138090E+00    0.156587E+02    0.280324E+01
    0.275173E+03    0.424134E+01    0.117887E+00    0.161803E+02    0.332142E+01
    0.277079E+03    0.488475E+01    0.102359E+00    0.167198E+02    0.385971E+01
    0.279001E+03    0.553805E+01    0.902846E-01    0.172685E+02    0.440804E+01
    0.280906E+03    0.618999E+01    0.807756E-01    0.178175E+02    0.495694E+01
    0.282765E+03    0.683016E+01    0.732047E-01    0.183577E+02    0.549714E+01
    0.284547E+03    0.744686E+01    0.671424E-01    0.188799E+02    0.601930E+01
    0.286221E+03    0.802914E+01    0.622731E-01    0.193748E+02    0.651425E+01
    0.287761E+03    0.856723E+01    0.583619E-01    0.198336E+02    0.697302E+01
    0.289142E+03    0.905151E+01    0.552394E-01    0.202477E+02    0.738718E+01
    0.290340E+03    0.947338E+01    0.527795E-01    0.206095E+02    0.774890E+01
    0.291336E+03    0.982537E+01    0.508887E-01    0.209118E+02    0.805127E+01
    0.292114E+03    0.101010E+02    0.495003E-01    0.211490E+02    0.828840E+01
    0.292661E+03    0.102951E+02    0.485667E-01    0.213162E+02    0.845563E+01
    0.292968E+03    0.104041E+02    0.480578E-01    0.214102E+02    0.854968E+01
    0.293562E+03    0.106159E+02    0.470992E-01    0.215929E+02    0.873237E+01
    0.295789E+03    0.114119E+02    0.438139E-01    0.222816E+02    0.942105E+01
    0.299778E+03    0.128514E+02    0.389064E-01    0.235340E+02    0.106734E+02
    0.305503E+03    0.149480E+02    0.334494E-01    0.253729E+02    0.125123E+02
    0.312925E+03    0.177224E+02    0.282129E-01    0.278288E+02    0.149683E+02
    0.321999E+03    0.212018E+02    0.235829E-01    0.309414E+02    0.180808E+02
    0.332672E+03    0.254184E+02    0.196708E-01    0.347740E+02    0.219135E+02
    0.344892E+03    0.304106E+02    0.164416E-01    0.393886E+02    0.265280E+02
    0.358606E+03    0.362220E+02    0.138038E-01    0.448514E+02    0.319908E+02
    0.373763E+03    0.429018E+02    0.116545E-01    0.512567E+02    0.383961E+02
    0.390320E+03    0.505026E+02    0.990047E-02    0.586416E+02    0.457810E+02
    0.408242E+03    0.590841E+02    0.846251E-02    0.670422E+02    0.541816E+02
    0.427505E+03    0.687121E+02    0.727674E-02    0.764902E+02    0.636297E+02
    0.448095E+03    0.794614E+02    0.629236E-02    0.870152E+02    0.741546E+02
    0.470017E+03    0.914175E+02    0.546941E-02    0.986721E+02    0.858115E+02
    0.493289E+03    0.104678E+03    0.477654E-02    0.111555E+03    0.986946E+02
    0.517951E+03    0.119358E+03    0.418908E-02    0.125794E+03    0.112933E+03
    0.544063E+03    0.135588E+03    0.368765E-02    0.141546E+03    0.128685E+03
    0.571711E+03    0.153520E+03    0.325690E-02    0.158983E+03    0.146122E+03
    0.601008E+03    0.173339E+03    0.288452E-02    0.178269E+03    0.165408E+03
    0.632104E+03    0.195253E+03    0.256078E-02    0.199586E+03    0.186725E+03
    0.665189E+03    0.219513E+03    0.227777E-02    0.223125E+03    0.210264E+03
    0.700506E+03    0.246418E+03    0.202907E-02    0.249050E+03    0.236190E+03
    0.738363E+03    0.276350E+03    0.180930E-02    0.278243E+03    0.265383E+03
    0.779154E+03    0.309799E+03    0.161395E-02    0.311255E+03    0.298394E+03
    0.823388E+03    0.347466E+03    0.143899E-02    0.349323E+03    0.336463E+03
    0.871732E+03    0.390423E+03    0.128066E-02    0.393780E+03    0.380920E+03
    0.925076E+03    0.440265E+03    0.113568E-02    0.446551E+03    0.433691E+03
    0.984645E+03    0.499386E+03    0.100123E-02    0.509415E+03    0.496554E+03
    0.105218E+04    0.571382E+03    0.875072E-03    0.585916E+03    0.573055E+03
    0.113026E+04    0.661685E+03    0.755646E-03    0.681116E+03    0.668255E+03
    0.122298E+04    0.778783E+03    0.642028E-03    0.800376E+03    0.787515E+03
    0.133733E+04    0.936731E+03    0.533771E-03    0.955808E+03    0.942947E+03
    0.148686E+04    0.116315E+04    0.429866E-03    0.117792E+04    0.116506E+04
    0.170381E+04    0.153195E+04    0.326381E-03    0.154487E+04    0.153201E+04
    0.210432E+04    0.234361E+04    0.213346E-03    0.235647E+04    0.234361E+04
