#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.06000 temp=   0.50000
    0.219262E+03    0.570624E+01    0.876234E-01    0.658787E+01    0.441308E+01
    0.221121E+03    0.521401E+01    0.958954E-01    0.698644E+01    0.401584E+01
    0.223027E+03    0.470583E+01    0.106251E+00    0.739884E+01    0.360619E+01
    0.224948E+03    0.419145E+01    0.119291E+00    0.781854E+01    0.319212E+01
    0.226854E+03    0.368305E+01    0.135757E+00    0.823868E+01    0.278315E+01
    0.228713E+03    0.319411E+01    0.156538E+00    0.865220E+01    0.239078E+01
    0.230494E+03    0.274432E+01    0.182195E+00    0.905198E+01    0.202854E+01
    0.232169E+03    0.234383E+01    0.213326E+00    0.943098E+01    0.171101E+01
    0.233709E+03    0.202732E+01    0.246632E+00    0.978237E+01    0.145114E+01
    0.235089E+03    0.178422E+01    0.280234E+00    0.100997E+02    0.125646E+01
    0.236287E+03    0.161264E+01    0.310050E+00    0.103769E+02    0.112606E+01
    0.237284E+03    0.154873E+01    0.322844E+00    0.106087E+02    0.105045E+01
    0.238062E+03    0.153000E+01    0.326797E+00    0.107905E+02    0.101454E+01
    0.238608E+03    0.129677E+01    0.385574E+00    0.109188E+02    0.100218E+01
    0.238915E+03    0.712327E+00    0.701925E+00    0.109909E+02    0.100003E+01
    0.239060E+03    0.131062E+01    0.381499E+00    0.110249E+02    0.100021E+01
    0.239367E+03    0.122335E+01    0.408713E+00    0.110972E+02    0.100317E+01
    0.239913E+03    0.154929E+01    0.322729E+00    0.112263E+02    0.101707E+01
    0.240691E+03    0.150157E+01    0.332986E+00    0.114107E+02    0.105568E+01
    0.241687E+03    0.157590E+01    0.317278E+00    0.116478E+02    0.113625E+01
    0.242886E+03    0.176331E+01    0.283558E+00    0.119346E+02    0.127567E+01
    0.244266E+03    0.201362E+01    0.248309E+00    0.122671E+02    0.148571E+01
    0.245806E+03    0.234098E+01    0.213585E+00    0.126409E+02    0.176922E+01
    0.247481E+03    0.277052E+01    0.180472E+00    0.130504E+02    0.211979E+01
    0.249262E+03    0.325855E+01    0.153442E+00    0.134899E+02    0.252469E+01
    0.251121E+03    0.379208E+01    0.131854E+00    0.139526E+02    0.296910E+01
    0.253027E+03    0.435617E+01    0.114780E+00    0.144315E+02    0.343903E+01
    0.254948E+03    0.493457E+01    0.101326E+00    0.149190E+02    0.392239E+01
    0.256854E+03    0.551429E+01    0.906736E-01    0.154071E+02    0.440872E+01
    0.258713E+03    0.608419E+01    0.821802E-01    0.158877E+02    0.488863E+01
    0.260494E+03    0.663407E+01    0.753685E-01    0.163527E+02    0.535332E+01
    0.262169E+03    0.715406E+01    0.698904E-01    0.167939E+02    0.579433E+01
    0.263709E+03    0.763485E+01    0.654892E-01    0.172032E+02    0.620354E+01
    0.265089E+03    0.806763E+01    0.619761E-01    0.175729E+02    0.657328E+01
    0.266287E+03    0.844485E+01    0.592077E-01    0.178961E+02    0.689648E+01
    0.267284E+03    0.875955E+01    0.570806E-01    0.181665E+02    0.716683E+01
    0.268062E+03    0.900593E+01    0.555190E-01    0.183786E+02    0.737898E+01
    0.268608E+03    0.917956E+01    0.544688E-01    0.185283E+02    0.752865E+01
    0.268915E+03    0.927705E+01    0.538964E-01    0.186125E+02    0.761285E+01
    0.269461E+03    0.945100E+01    0.529045E-01    0.187627E+02    0.776308E+01
    0.271481E+03    0.100966E+02    0.495216E-01    0.193223E+02    0.832263E+01
    0.275100E+03    0.112639E+02    0.443894E-01    0.203411E+02    0.934149E+01
    0.280292E+03    0.129635E+02    0.385699E-01    0.218423E+02    0.108426E+02
    0.287025E+03    0.152107E+02    0.328715E-01    0.238593E+02    0.128597E+02
    0.295255E+03    0.180273E+02    0.277358E-01    0.264302E+02    0.154306E+02
    0.304936E+03    0.214401E+02    0.233208E-01    0.295836E+02    0.185839E+02
    0.316020E+03    0.254819E+02    0.196217E-01    0.333616E+02    0.223619E+02
    0.328459E+03    0.301888E+02    0.165624E-01    0.378480E+02    0.268484E+02
    0.342207E+03    0.356019E+02    0.140442E-01    0.431034E+02    0.321038E+02
    0.357225E+03    0.417667E+02    0.119713E-01    0.492109E+02    0.382112E+02
    0.373482E+03    0.487323E+02    0.102601E-01    0.561454E+02    0.451458E+02
    0.390953E+03    0.565547E+02    0.884099E-02    0.639366E+02    0.529370E+02
    0.409630E+03    0.652971E+02    0.765731E-02    0.726176E+02    0.616180E+02
    0.429514E+03    0.750305E+02    0.666395E-02    0.822332E+02    0.712336E+02
    0.450623E+03    0.858382E+02    0.582491E-02    0.928564E+02    0.818568E+02
    0.472992E+03    0.978177E+02    0.511155E-02    0.104590E+03    0.935908E+02
    0.496677E+03    0.111084E+03    0.450109E-02    0.117557E+03    0.106557E+03
    0.521755E+03    0.125775E+03    0.397535E-02    0.131896E+03    0.120896E+03
    0.548329E+03    0.142056E+03    0.351974E-02    0.147778E+03    0.136779E+03
    0.576534E+03    0.160129E+03    0.312249E-02    0.165412E+03    0.154412E+03
    0.606544E+03    0.180239E+03    0.277410E-02    0.185039E+03    0.174040E+03
    0.638578E+03    0.202681E+03    0.246693E-02    0.206992E+03    0.195993E+03
    0.672916E+03    0.227815E+03    0.219477E-02    0.231467E+03    0.220468E+03
    0.709915E+03    0.256086E+03    0.195247E-02    0.259109E+03    0.248110E+03
    0.750038E+03    0.288053E+03    0.173579E-02    0.290493E+03    0.279494E+03
    0.793887E+03    0.324455E+03    0.154105E-02    0.326696E+03    0.315697E+03
    0.842273E+03    0.366393E+03    0.136465E-02    0.369114E+03    0.358114E+03
    0.896305E+03    0.415584E+03    0.120313E-02    0.419792E+03    0.408792E+03
    0.957562E+03    0.474754E+03    0.105318E-02    0.480850E+03    0.469850E+03
    0.102839E+04    0.548346E+03    0.911834E-03    0.557934E+03    0.546934E+03
    0.111249E+04    0.643587E+03    0.776896E-03    0.656934E+03    0.645934E+03
    0.121620E+04    0.773009E+03    0.646823E-03    0.787945E+03    0.776945E+03
    0.135184E+04    0.960331E+03    0.520654E-03    0.973819E+03    0.962819E+03
    0.154862E+04    0.126511E+04    0.395223E-03    0.127660E+04    0.126560E+04
    0.191190E+04    0.193422E+04    0.258502E-03    0.194523E+04    0.193423E+04
