#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.03000 temp=   0.60000
    0.846253E+00    0.209149E+02    0.239064E-01   -0.111794E+02    0.188636E+02
    0.442525E+01    0.209036E+02    0.239194E-01   -0.111680E+02    0.188521E+02
    0.107283E+02    0.208483E+02    0.239828E-01   -0.111068E+02    0.187909E+02
    0.195291E+02    0.206954E+02    0.241600E-01   -0.109317E+02    0.186158E+02
    0.305096E+02    0.203828E+02    0.245305E-01   -0.105609E+02    0.182451E+02
    0.432731E+02    0.198484E+02    0.251909E-01   -0.993047E+01    0.176146E+02
    0.573584E+02    0.190446E+02    0.262542E-01   -0.902207E+01    0.167062E+02
    0.722562E+02    0.179492E+02    0.278564E-01   -0.784302E+01    0.155271E+02
    0.874282E+02    0.165740E+02    0.301678E-01   -0.641348E+01    0.140976E+02
    0.102326E+03    0.149689E+02    0.334027E-01   -0.480187E+01    0.124860E+02
    0.116411E+03    0.132186E+02    0.378255E-01   -0.311936E+01    0.108035E+02
    0.129175E+03    0.114359E+02    0.437219E-01   -0.148197E+01    0.916609E+01
    0.140155E+03    0.974904E+01    0.512871E-01    0.279905E-02    0.768136E+01
    0.148956E+03    0.828985E+01    0.603147E-01    0.124407E+01    0.644033E+01
    0.155259E+03    0.718475E+01    0.695918E-01    0.216474E+01    0.552050E+01
    0.158838E+03    0.653584E+01    0.765013E-01    0.269972E+01    0.498686E+01
    0.159757E+03    0.636708E+01    0.785290E-01    0.283845E+01    0.484868E+01
    0.160064E+03    0.631039E+01    0.792344E-01    0.288494E+01    0.480241E+01
    0.160610E+03    0.620920E+01    0.805257E-01    0.296794E+01    0.471982E+01
    0.161388E+03    0.606486E+01    0.824421E-01    0.308639E+01    0.460206E+01
    0.162384E+03    0.587897E+01    0.850488E-01    0.323872E+01    0.445079E+01
    0.163583E+03    0.565421E+01    0.884297E-01    0.342292E+01    0.426823E+01
    0.164963E+03    0.539387E+01    0.926978E-01    0.363648E+01    0.405716E+01
    0.166503E+03    0.510187E+01    0.980033E-01    0.387647E+01    0.382103E+01
    0.168178E+03    0.478312E+01    0.104534E+00    0.413951E+01    0.356394E+01
    0.169959E+03    0.444360E+01    0.112521E+00    0.442181E+01    0.329083E+01
    0.171818E+03    0.409045E+01    0.122236E+00    0.471921E+01    0.300757E+01
    0.173724E+03    0.373224E+01    0.133968E+00    0.502722E+01    0.272110E+01
    0.175645E+03    0.337870E+01    0.147986E+00    0.534100E+01    0.243943E+01
    0.177551E+03    0.304115E+01    0.164412E+00    0.565553E+01    0.217145E+01
    0.179410E+03    0.273131E+01    0.183062E+00    0.596562E+01    0.192637E+01
    0.181191E+03    0.245888E+01    0.203345E+00    0.626600E+01    0.171269E+01
    0.182866E+03    0.223151E+01    0.224064E+00    0.655135E+01    0.153691E+01
    0.184406E+03    0.205478E+01    0.243336E+00    0.681641E+01    0.140220E+01
    0.185786E+03    0.193349E+01    0.258600E+00    0.705613E+01    0.130760E+01
    0.186984E+03    0.187594E+01    0.266534E+00    0.726583E+01    0.124821E+01
    0.187981E+03    0.181179E+01    0.275970E+00    0.744135E+01    0.121633E+01
    0.188759E+03    0.179061E+01    0.279235E+00    0.757914E+01    0.120306E+01
    0.189305E+03    0.143005E+01    0.349639E+00    0.767639E+01    0.120002E+01
    0.189612E+03    0.155353E+01    0.321847E+00    0.773111E+01    0.120061E+01
    0.189757E+03    0.157907E+01    0.316641E+00    0.775689E+01    0.120147E+01
    0.190064E+03    0.170586E+01    0.293107E+00    0.781176E+01    0.120452E+01
    0.190610E+03    0.181758E+01    0.275091E+00    0.790978E+01    0.121411E+01
    0.191388E+03    0.176559E+01    0.283192E+00    0.804980E+01    0.123692E+01
    0.192384E+03    0.183631E+01    0.272285E+00    0.823013E+01    0.128169E+01
    0.193583E+03    0.194117E+01    0.257576E+00    0.844852E+01    0.135808E+01
    0.194963E+03    0.207553E+01    0.240902E+00    0.870225E+01    0.147501E+01
    0.196503E+03    0.226160E+01    0.221082E+00    0.898804E+01    0.163885E+01
    0.198178E+03    0.251026E+01    0.199183E+00    0.930209E+01    0.185196E+01
    0.199959E+03    0.282424E+01    0.177039E+00    0.963996E+01    0.211204E+01
    0.201818E+03    0.318013E+01    0.157226E+00    0.999667E+01    0.241267E+01
    0.203724E+03    0.357273E+01    0.139949E+00    0.103667E+02    0.274467E+01
    0.205645E+03    0.399043E+01    0.125300E+00    0.107442E+02    0.309765E+01
    0.207551E+03    0.441858E+01    0.113158E+00    0.111230E+02    0.346128E+01
    0.209410E+03    0.484685E+01    0.103160E+00    0.114967E+02    0.382589E+01
    0.211191E+03    0.526439E+01    0.949778E-01    0.118588E+02    0.418265E+01
    0.212866E+03    0.566203E+01    0.883076E-01    0.122028E+02    0.452355E+01
    0.214406E+03    0.603163E+01    0.828963E-01    0.125224E+02    0.484130E+01
    0.215786E+03    0.636572E+01    0.785457E-01    0.128114E+02    0.512932E+01
    0.216984E+03    0.665764E+01    0.751017E-01    0.130644E+02    0.538165E+01
    0.217981E+03    0.690163E+01    0.724466E-01    0.132762E+02    0.559308E+01
    0.218759E+03    0.709303E+01    0.704918E-01    0.134425E+02    0.575919E+01
    0.219305E+03    0.722791E+01    0.691763E-01    0.135600E+02    0.587649E+01
    0.219612E+03    0.730383E+01    0.684573E-01    0.136260E+02    0.594251E+01
    0.220059E+03    0.741434E+01    0.674369E-01    0.137225E+02    0.603884E+01
    0.221654E+03    0.781122E+01    0.640105E-01    0.140692E+02    0.638536E+01
    0.224513E+03    0.852906E+01    0.586231E-01    0.146995E+02    0.701553E+01
    0.228615E+03    0.957442E+01    0.522225E-01    0.156258E+02    0.794173E+01
    0.233933E+03    0.109575E+02    0.456310E-01    0.168678E+02    0.918369E+01
    0.240434E+03    0.126914E+02    0.393967E-01    0.184530E+02    0.107689E+02
    0.248081E+03    0.147909E+02    0.338046E-01    0.204161E+02    0.127320E+02
    0.256837E+03    0.172746E+02    0.289443E-01    0.227997E+02    0.151156E+02
    0.266663E+03    0.201653E+02    0.247951E-01    0.256482E+02    0.179641E+02
    0.277523E+03    0.234885E+02    0.212870E-01    0.289814E+02    0.212973E+02
    0.289387E+03    0.272729E+02    0.183332E-01    0.328115E+02    0.251274E+02
    0.302228E+03    0.315495E+02    0.158481E-01    0.371923E+02    0.295082E+02
    0.316029E+03    0.363543E+02    0.137535E-01    0.421217E+02    0.344376E+02
    0.330782E+03    0.417278E+02    0.119824E-01    0.475998E+02    0.399157E+02
    0.346489E+03    0.477157E+02    0.104787E-01    0.536850E+02    0.460009E+02
    0.363164E+03    0.543713E+02    0.919603E-02    0.603981E+02    0.527140E+02
    0.380835E+03    0.617574E+02    0.809620E-02    0.678082E+02    0.601241E+02
    0.399544E+03    0.699475E+02    0.714822E-02    0.759731E+02    0.682890E+02
    0.419354E+03    0.790311E+02    0.632662E-02    0.849719E+02    0.772878E+02
    0.440345E+03    0.891165E+02    0.561063E-02    0.949178E+02    0.872337E+02
    0.462626E+03    0.100336E+03    0.498325E-02    0.105946E+03    0.982620E+02
    0.486331E+03    0.112854E+03    0.443050E-02    0.118228E+03    0.110544E+03
    0.511636E+03    0.126876E+03    0.394085E-02    0.131975E+03    0.124290E+03
    0.538761E+03    0.142661E+03    0.350481E-02    0.147466E+03    0.139782E+03
    0.567988E+03    0.160541E+03    0.311448E-02    0.165062E+03    0.157378E+03
    0.599682E+03    0.180946E+03    0.276325E-02    0.185212E+03    0.177528E+03
    0.634321E+03    0.204445E+03    0.244564E-02    0.208504E+03    0.200820E+03
    0.672542E+03    0.231796E+03    0.215707E-02    0.235592E+03    0.227908E+03
    0.715224E+03    0.264046E+03    0.189361E-02    0.267609E+03    0.259925E+03
    0.763612E+03    0.302700E+03    0.165180E-02    0.305952E+03    0.298268E+03
    0.819561E+03    0.350048E+03    0.142837E-02    0.353304E+03    0.345620E+03
    0.885993E+03    0.409931E+03    0.121972E-02    0.413917E+03    0.406232E+03
    0.967922E+03    0.489617E+03    0.102121E-02    0.495083E+03    0.487399E+03
    0.107507E+04    0.604995E+03    0.826454E-03    0.613902E+03    0.606218E+03
    0.123051E+04    0.796416E+03    0.627813E-03    0.807979E+03    0.800295E+03
    0.151748E+04    0.121761E+04    0.410642E-03    0.122595E+04    0.121827E+04
