
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    5.136562E-02    1.000000E-01    1.150000E+00    1.433996E+00
    5.136562E-02    2.000000E-01    1.150000E+00    1.432972E+00
    5.136562E-02    3.000000E-01    1.150000E+00    1.419974E+00
    5.136562E-02    4.000000E-01    1.150000E+00    1.376662E+00
    5.136562E-02    5.000000E-01    1.150000E+00    1.287724E+00
    5.136562E-02    6.000000E-01    1.150000E+00    1.135625E+00
    5.136562E-02    7.000000E-01    1.150000E+00    8.841580E-01
    5.136562E-02    8.000000E-01    1.150000E+00    3.617975E-01
    5.136562E-02    9.000000E-01    1.150000E+00    2.715101E-06
