
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    2.161519E-03    1.000000E-01    4.000000E-01    1.306414E+00
    2.161519E-03    2.000000E-01    4.000000E-01    1.304200E+00
    2.161519E-03    3.000000E-01    4.000000E-01    1.286213E+00
    2.161519E-03    4.000000E-01    4.000000E-01    1.230986E+00
    2.161519E-03    5.000000E-01    4.000000E-01    1.119981E+00
    2.161519E-03    6.000000E-01    4.000000E-01    9.250286E-01
    2.161519E-03    7.000000E-01    4.000000E-01    5.563503E-01
    2.161519E-03    8.000000E-01    4.000000E-01    3.959781E-06
