
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    5.836100E-02    1.000000E-01    1.200000E+00    1.129064E+00
    5.836100E-02    2.000000E-01    1.200000E+00    1.124879E+00
    5.836100E-02    3.000000E-01    1.200000E+00    1.092873E+00
    5.836100E-02    4.000000E-01    1.200000E+00    1.006452E+00
    5.836100E-02    5.000000E-01    1.200000E+00    8.361452E-01
    5.836100E-02    6.000000E-01    1.200000E+00    4.938232E-01
    5.836100E-02    7.000000E-01    1.200000E+00    3.313845E-06
