#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.40000
    0.947423E+00    0.252935E+02    0.197679E-01   -0.131670E+02    0.223994E+02
    0.495429E+01    0.252795E+02    0.197789E-01   -0.131513E+02    0.223837E+02
    0.120109E+02    0.252116E+02    0.198322E-01   -0.130689E+02    0.223013E+02
    0.218638E+02    0.250240E+02    0.199808E-01   -0.128386E+02    0.220710E+02
    0.341570E+02    0.246397E+02    0.202925E-01   -0.123712E+02    0.216036E+02
    0.484465E+02    0.239788E+02    0.208518E-01   -0.116021E+02    0.208345E+02
    0.642156E+02    0.229757E+02    0.217622E-01   -0.104991E+02    0.197315E+02
    0.808945E+02    0.216041E+02    0.231438E-01   -0.906242E+01    0.182948E+02
    0.978803E+02    0.198784E+02    0.251529E-01   -0.734234E+01    0.165748E+02
    0.114559E+03    0.178563E+02    0.280013E-01   -0.541315E+01    0.146456E+02
    0.130328E+03    0.156425E+02    0.319642E-01   -0.338408E+01    0.126165E+02
    0.144618E+03    0.133801E+02    0.373688E-01   -0.139870E+01    0.106311E+02
    0.156911E+03    0.112362E+02    0.444992E-01    0.409220E+00    0.882319E+01
    0.166764E+03    0.938148E+01    0.532965E-01    0.192978E+01    0.730263E+01
    0.173820E+03    0.797697E+01    0.626805E-01    0.306235E+01    0.617006E+01
    0.177827E+03    0.715015E+01    0.699286E-01    0.372382E+01    0.550860E+01
    0.178847E+03    0.693651E+01    0.720824E-01    0.389435E+01    0.533808E+01
    0.179154E+03    0.687188E+01    0.727603E-01    0.394585E+01    0.528657E+01
    0.179701E+03    0.675665E+01    0.740012E-01    0.403783E+01    0.519460E+01
    0.180479E+03    0.659180E+01    0.758518E-01    0.416913E+01    0.506331E+01
    0.181475E+03    0.637978E+01    0.783726E-01    0.433808E+01    0.489437E+01
    0.182673E+03    0.612302E+01    0.816590E-01    0.454252E+01    0.468997E+01
    0.184053E+03    0.582489E+01    0.858385E-01    0.477975E+01    0.445278E+01
    0.185593E+03    0.548937E+01    0.910851E-01    0.504664E+01    0.418601E+01
    0.187268E+03    0.512103E+01    0.976367E-01    0.533954E+01    0.389333E+01
    0.189049E+03    0.472521E+01    0.105815E+00    0.565431E+01    0.357904E+01
    0.190908E+03    0.430827E+01    0.116056E+00    0.598634E+01    0.324801E+01
    0.192814E+03    0.387777E+01    0.128940E+00    0.633059E+01    0.290592E+01
    0.194736E+03    0.344212E+01    0.145259E+00    0.668164E+01    0.255946E+01
    0.196642E+03    0.301191E+01    0.166007E+00    0.703377E+01    0.221675E+01
    0.198500E+03    0.259960E+01    0.192337E+00    0.738106E+01    0.188788E+01
    0.200282E+03    0.222233E+01    0.224989E+00    0.771751E+01    0.158514E+01
    0.201956E+03    0.189564E+01    0.263763E+00    0.803708E+01    0.132214E+01
    0.203496E+03    0.162957E+01    0.306829E+00    0.833389E+01    0.111112E+01
    0.204877E+03    0.143490E+01    0.348456E+00    0.860228E+01    0.958979E+00
    0.206075E+03    0.132599E+01    0.377076E+00    0.883705E+01    0.864093E+00
    0.207071E+03    0.132551E+01    0.377213E+00    0.903353E+01    0.816413E+00
    0.207849E+03    0.103110E+01    0.484921E+00    0.918777E+01    0.800830E+00
    0.208396E+03    0.103557E+01    0.482825E+00    0.929661E+01    0.801717E+00
    0.208703E+03    0.121471E+01    0.411620E+00    0.935786E+01    0.806547E+00
    0.208847E+03    0.128594E+01    0.388820E+00    0.938671E+01    0.809896E+00
    0.209154E+03    0.129748E+01    0.385364E+00    0.944812E+01    0.819295E+00
    0.209701E+03    0.123047E+01    0.406348E+00    0.955782E+01    0.843642E+00
    0.210479E+03    0.134707E+01    0.371176E+00    0.971448E+01    0.894566E+00
    0.211475E+03    0.144822E+01    0.345252E+00    0.991618E+01    0.985936E+00
    0.212673E+03    0.160945E+01    0.310666E+00    0.101603E+02    0.113022E+01
    0.214053E+03    0.184919E+01    0.270389E+00    0.104438E+02    0.133457E+01
    0.215593E+03    0.215740E+01    0.231760E+00    0.107627E+02    0.159852E+01
    0.217268E+03    0.253137E+01    0.197522E+00    0.111128E+02    0.191485E+01
    0.219049E+03    0.295774E+01    0.169048E+00    0.114890E+02    0.227267E+01
    0.220908E+03    0.341710E+01    0.146323E+00    0.118860E+02    0.266055E+01
    0.222814E+03    0.389899E+01    0.128238E+00    0.122977E+02    0.306817E+01
    0.224736E+03    0.439137E+01    0.113860E+00    0.127178E+02    0.348652E+01
    0.226642E+03    0.488446E+01    0.102365E+00    0.131394E+02    0.390745E+01
    0.228500E+03    0.536895E+01    0.931280E-01    0.135555E+02    0.432331E+01
    0.230282E+03    0.583658E+01    0.856666E-01    0.139589E+02    0.472660E+01
    0.231956E+03    0.627932E+01    0.796265E-01    0.143424E+02    0.510997E+01
    0.233496E+03    0.668937E+01    0.747455E-01    0.146987E+02    0.546628E+01
    0.234877E+03    0.705888E+01    0.708327E-01    0.150211E+02    0.578868E+01
    0.236075E+03    0.738113E+01    0.677403E-01    0.153032E+02    0.607084E+01
    0.237071E+03    0.765011E+01    0.653586E-01    0.155395E+02    0.630709E+01
    0.237849E+03    0.786090E+01    0.636059E-01    0.157250E+02    0.649262E+01
    0.238396E+03    0.800937E+01    0.624269E-01    0.158560E+02    0.662359E+01
    0.238703E+03    0.809289E+01    0.617826E-01    0.159297E+02    0.669730E+01
    0.239188E+03    0.822500E+01    0.607902E-01    0.160465E+02    0.681412E+01
    0.240948E+03    0.870649E+01    0.574285E-01    0.164733E+02    0.724086E+01
    0.244100E+03    0.957703E+01    0.522083E-01    0.172496E+02    0.801723E+01
    0.248624E+03    0.108449E+02    0.461047E-01    0.183906E+02    0.915816E+01
    0.254490E+03    0.125219E+02    0.399300E-01    0.199176E+02    0.106852E+02
    0.261661E+03    0.146244E+02    0.341895E-01    0.218589E+02    0.126265E+02
    0.270096E+03    0.171726E+02    0.291162E-01    0.242491E+02    0.150167E+02
    0.279753E+03    0.201907E+02    0.247639E-01    0.271285E+02    0.178961E+02
    0.290591E+03    0.237063E+02    0.210914E-01    0.305397E+02    0.213073E+02
    0.302569E+03    0.277513E+02    0.180172E-01    0.345406E+02    0.253082E+02
    0.315654E+03    0.323608E+02    0.154508E-01    0.391757E+02    0.299432E+02
    0.329818E+03    0.375732E+02    0.133074E-01    0.444342E+02    0.352018E+02
    0.345040E+03    0.434319E+02    0.115123E-01    0.503719E+02    0.411395E+02
    0.361312E+03    0.499855E+02    0.100029E-01    0.569875E+02    0.477551E+02
    0.378637E+03    0.572896E+02    0.872758E-02    0.643335E+02    0.551011E+02
    0.397028E+03    0.654081E+02    0.764432E-02    0.724421E+02    0.632097E+02
    0.416518E+03    0.744163E+02    0.671896E-02    0.813912E+02    0.721588E+02
    0.437154E+03    0.844035E+02    0.592393E-02    0.912679E+02    0.820355E+02
    0.459004E+03    0.954768E+02    0.523688E-02    0.102178E+03    0.929457E+02
    0.482157E+03    0.107766E+03    0.463967E-02    0.114251E+03    0.105018E+03
    0.506731E+03    0.121432E+03    0.411753E-02    0.127641E+03    0.118408E+03
    0.532878E+03    0.136673E+03    0.365838E-02    0.142550E+03    0.133317E+03
    0.560788E+03    0.153735E+03    0.325235E-02    0.159256E+03    0.150023E+03
    0.590706E+03    0.172931E+03    0.289133E-02    0.178106E+03    0.168874E+03
    0.622943E+03    0.194650E+03    0.256872E-02    0.199541E+03    0.190309E+03
    0.657900E+03    0.219391E+03    0.227903E-02    0.223986E+03    0.214754E+03
    0.696105E+03    0.247799E+03    0.201776E-02    0.252128E+03    0.242896E+03
    0.738263E+03    0.280731E+03    0.178107E-02    0.284635E+03    0.275403E+03
    0.785339E+03    0.319368E+03    0.156559E-02    0.322928E+03    0.313696E+03
    0.838710E+03    0.365484E+03    0.136805E-02    0.368567E+03    0.359335E+03
    0.900420E+03    0.421940E+03    0.118500E-02    0.425361E+03    0.416128E+03
    0.973693E+03    0.493797E+03    0.101256E-02    0.498304E+03    0.489072E+03
    0.106406E+04    0.590671E+03    0.846495E-03    0.597949E+03    0.588716E+03
    0.118224E+04    0.732145E+03    0.682925E-03    0.742976E+03    0.733744E+03
    0.135368E+04    0.965150E+03    0.518054E-03    0.976409E+03    0.967176E+03
    0.167020E+04    0.147521E+04    0.338935E-03    0.148456E+04    0.147533E+04
