
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    6.596431E-02    1.000000E-01    1.250000E+00    8.313308E-01
    6.596431E-02    2.000000E-01    1.250000E+00    8.148662E-01
    6.596431E-02    3.000000E-01    1.250000E+00    7.343366E-01
    6.596431E-02    4.000000E-01    1.250000E+00    5.304073E-01
    6.596431E-02    5.000000E-01    1.250000E+00    5.555635E-06
