
#   rho [fm-3]      T [MeV]      kf [fm-1]       k [MeV]       av Gap(k) [MeV]       Xi (k)       SigmaHF(k)       Momdis n(k)       Gap_L1       Gap_L2
    3.377373E-02    1.000000E-01    1.000000E+00    7.275403E-02    2.945160E+00    2.324083E+01   -1.140787E+01    9.959690E-01    2.945160E+00
    3.377373E-02    1.000000E-01    1.000000E+00    3.830015E-01    2.945156E+00    2.324075E+01   -1.140786E+01    9.959690E-01    2.945156E+00
    3.377373E-02    1.000000E-01    1.000000E+00    9.397943E-01    2.945135E+00    2.324031E+01   -1.140782E+01    9.959689E-01    2.945135E+00
    3.377373E-02    1.000000E-01    1.000000E+00    1.740922E+00    2.945076E+00    2.323903E+01   -1.140768E+01    9.959686E-01    2.945076E+00
    3.377373E-02    1.000000E-01    1.000000E+00    2.783038E+00    2.944946E+00    2.323622E+01   -1.140737E+01    9.959680E-01    2.944946E+00
    3.377373E-02    1.000000E-01    1.000000E+00    4.061777E+00    2.944704E+00    2.323100E+01   -1.140680E+01    9.959669E-01    2.944704E+00
    3.377373E-02    1.000000E-01    1.000000E+00    5.571775E+00    2.944302E+00    2.322233E+01   -1.140584E+01    9.959649E-01    2.944302E+00
    3.377373E-02    1.000000E-01    1.000000E+00    7.306701E+00    2.943685E+00    2.320901E+01   -1.140438E+01    9.959620E-01    2.943685E+00
    3.377373E-02    1.000000E-01    1.000000E+00    9.259276E+00    2.942792E+00    2.318972E+01   -1.140227E+01    9.959577E-01    2.942792E+00
    3.377373E-02    1.000000E-01    1.000000E+00    1.142131E+01    2.941557E+00    2.316306E+01   -1.139935E+01    9.959518E-01    2.941557E+00
    3.377373E-02    1.000000E-01    1.000000E+00    1.378374E+01    2.939912E+00    2.312756E+01   -1.139546E+01    9.959439E-01    2.939912E+00
    3.377373E-02    1.000000E-01    1.000000E+00    1.633665E+01    2.937789E+00    2.308172E+01   -1.139043E+01    9.959336E-01    2.937789E+00
    3.377373E-02    1.000000E-01    1.000000E+00    1.906934E+01    2.935117E+00    2.302405E+01   -1.138411E+01    9.959205E-01    2.935117E+00
    3.377373E-02    1.000000E-01    1.000000E+00    2.197034E+01    2.931829E+00    2.295308E+01   -1.137634E+01    9.959044E-01    2.931829E+00
    3.377373E-02    1.000000E-01    1.000000E+00    2.502749E+01    2.927862E+00    2.286745E+01   -1.136697E+01    9.958847E-01    2.927862E+00
    3.377373E-02    1.000000E-01    1.000000E+00    2.822796E+01    2.923156E+00    2.276587E+01   -1.135586E+01    9.958612E-01    2.923156E+00
    3.377373E-02    1.000000E-01    1.000000E+00    3.155833E+01    2.917660E+00    2.264722E+01   -1.134289E+01    9.958333E-01    2.917660E+00
    3.377373E-02    1.000000E-01    1.000000E+00    3.500463E+01    2.911328E+00    2.251054E+01   -1.132795E+01    9.958007E-01    2.911328E+00
    3.377373E-02    1.000000E-01    1.000000E+00    3.855241E+01    2.904126E+00    2.235508E+01   -1.131098E+01    9.957630E-01    2.904126E+00
    3.377373E-02    1.000000E-01    1.000000E+00    4.218678E+01    2.896029E+00    2.218030E+01   -1.129193E+01    9.957197E-01    2.896029E+00
    3.377373E-02    1.000000E-01    1.000000E+00    4.589250E+01    2.887025E+00    2.198593E+01   -1.127075E+01    9.956705E-01    2.887025E+00
    3.377373E-02    1.000000E-01    1.000000E+00    4.965404E+01    2.877112E+00    2.177195E+01   -1.124747E+01    9.956150E-01    2.877112E+00
    3.377373E-02    1.000000E-01    1.000000E+00    5.345560E+01    2.866303E+00    2.153864E+01   -1.122213E+01    9.955528E-01    2.866303E+00
    3.377373E-02    1.000000E-01    1.000000E+00    5.728125E+01    2.854625E+00    2.128656E+01   -1.119478E+01    9.954836E-01    2.854625E+00
    3.377373E-02    1.000000E-01    1.000000E+00    6.111494E+01    2.842116E+00    2.101655E+01   -1.116554E+01    9.954070E-01    2.842116E+00
    3.377373E-02    1.000000E-01    1.000000E+00    6.494058E+01    2.828830E+00    2.072978E+01   -1.113453E+01    9.953226E-01    2.828830E+00
    3.377373E-02    1.000000E-01    1.000000E+00    6.874215E+01    2.814833E+00    2.042767E+01   -1.110193E+01    9.952304E-01    2.814833E+00
    3.377373E-02    1.000000E-01    1.000000E+00    7.250368E+01    2.800205E+00    2.011196E+01   -1.106793E+01    9.951300E-01    2.800205E+00
    3.377373E-02    1.000000E-01    1.000000E+00    7.620940E+01    2.785039E+00    1.978463E+01   -1.103275E+01    9.950213E-01    2.785039E+00
