#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.60000
    0.164001E+03    0.182146E+01    0.274506E+00    0.586767E+01    0.120724E+01
    0.164779E+03    0.202325E+01    0.247127E+00    0.598907E+01    0.120045E+01
    0.165326E+03    0.189196E+01    0.264276E+00    0.607483E+01    0.120058E+01
    0.165632E+03    0.188032E+01    0.265912E+00    0.612312E+01    0.120245E+01
    0.165777E+03    0.185686E+01    0.269272E+00    0.614587E+01    0.120378E+01
    0.166084E+03    0.181794E+01    0.275036E+00    0.619432E+01    0.120756E+01
    0.166631E+03    0.183701E+01    0.272182E+00    0.628093E+01    0.121755E+01
    0.167408E+03    0.188182E+01    0.265700E+00    0.640475E+01    0.123892E+01
    0.168405E+03    0.192153E+01    0.260209E+00    0.656441E+01    0.127853E+01
    0.169603E+03    0.199264E+01    0.250923E+00    0.675807E+01    0.134406E+01
    0.170983E+03    0.211225E+01    0.236715E+00    0.698346E+01    0.144288E+01
    0.172523E+03    0.227610E+01    0.219674E+00    0.723783E+01    0.158073E+01
    0.174198E+03    0.248805E+01    0.200961E+00    0.751796E+01    0.176051E+01
    0.175979E+03    0.274795E+01    0.181954E+00    0.782012E+01    0.198160E+01
    0.177838E+03    0.304992E+01    0.163938E+00    0.814008E+01    0.223989E+01
    0.179744E+03    0.338530E+01    0.147697E+00    0.847310E+01    0.252854E+01
    0.181665E+03    0.374430E+01    0.133536E+00    0.881402E+01    0.283905E+01
    0.183571E+03    0.411634E+01    0.121467E+00    0.915729E+01    0.316232E+01
    0.185430E+03    0.449105E+01    0.111333E+00    0.949711E+01    0.348939E+01
    0.187212E+03    0.485858E+01    0.102911E+00    0.982747E+01    0.381181E+01
    0.188886E+03    0.521001E+01    0.959691E-01    0.101423E+02    0.412175E+01
    0.190426E+03    0.553767E+01    0.902907E-01    0.104355E+02    0.441200E+01
    0.191806E+03    0.583446E+01    0.856977E-01    0.107013E+02    0.467602E+01
    0.193005E+03    0.609423E+01    0.820448E-01    0.109344E+02    0.490795E+01
    0.194001E+03    0.631168E+01    0.792182E-01    0.111298E+02    0.510267E+01
    0.194779E+03    0.648225E+01    0.771337E-01    0.112834E+02    0.525587E+01
    0.195326E+03    0.660259E+01    0.757279E-01    0.113920E+02    0.536416E+01
    0.195632E+03    0.667021E+01    0.749601E-01    0.114531E+02    0.542515E+01
    0.196031E+03    0.675827E+01    0.739835E-01    0.115326E+02    0.550451E+01
    0.197420E+03    0.706665E+01    0.707548E-01    0.118118E+02    0.578335E+01
    0.199909E+03    0.762429E+01    0.655799E-01    0.123193E+02    0.629043E+01
    0.203480E+03    0.843566E+01    0.592722E-01    0.130637E+02    0.703456E+01
    0.208110E+03    0.950670E+01    0.525945E-01    0.140566E+02    0.802739E+01
    0.213770E+03    0.108454E+02    0.461025E-01    0.153122E+02    0.928296E+01
    0.220429E+03    0.124619E+02    0.401222E-01    0.168481E+02    0.108188E+02
    0.228052E+03    0.143695E+02    0.347960E-01    0.186866E+02    0.126574E+02
    0.236607E+03    0.165836E+02    0.301503E-01    0.208577E+02    0.148285E+02
    0.246062E+03    0.191222E+02    0.261476E-01    0.233988E+02    0.173696E+02
    0.256391E+03    0.220069E+02    0.227201E-01    0.263452E+02    0.203160E+02
    0.267572E+03    0.252605E+02    0.197938E-01    0.296979E+02    0.236687E+02
    0.279588E+03    0.289105E+02    0.172947E-01    0.334592E+02    0.274300E+02
    0.292433E+03    0.329885E+02    0.151568E-01    0.376710E+02    0.316417E+02
    0.306108E+03    0.375303E+02    0.133226E-01    0.423397E+02    0.363105E+02
    0.320626E+03    0.425779E+02    0.117432E-01    0.474727E+02    0.414435E+02
    0.336011E+03    0.481805E+02    0.103777E-01    0.531392E+02    0.471100E+02
    0.352301E+03    0.543961E+02    0.919183E-02    0.593757E+02    0.533465E+02
    0.369548E+03    0.612939E+02    0.815741E-02    0.662598E+02    0.602306E+02
    0.387825E+03    0.689572E+02    0.725088E-02    0.738609E+02    0.678316E+02
    0.407223E+03    0.774873E+02    0.645267E-02    0.822825E+02    0.762533E+02
    0.427863E+03    0.870094E+02    0.574651E-02    0.916535E+02    0.856242E+02
    0.449895E+03    0.976792E+02    0.511880E-02    0.102141E+03    0.961113E+02
    0.473511E+03    0.109694E+03    0.455815E-02    0.113950E+03    0.107921E+03
    0.498958E+03    0.123306E+03    0.405496E-02    0.127336E+03    0.121307E+03
    0.526553E+03    0.138845E+03    0.360114E-02    0.142632E+03    0.136603E+03
    0.556711E+03    0.156751E+03    0.318978E-02    0.160279E+03    0.154250E+03
    0.589989E+03    0.177625E+03    0.281492E-02    0.180871E+03    0.174842E+03
    0.627150E+03    0.202317E+03    0.247137E-02    0.205244E+03    0.199215E+03
    0.669280E+03    0.232073E+03    0.215449E-02    0.234636E+03    0.228607E+03
    0.717992E+03    0.268813E+03    0.186003E-02    0.270986E+03    0.264957E+03
    0.775832E+03    0.315686E+03    0.158385E-02    0.317438E+03    0.311408E+03
    0.847164E+03    0.378358E+03    0.132150E-02    0.379619E+03    0.373589E+03
    0.940450E+03    0.468455E+03    0.106734E-02    0.469010E+03    0.462981E+03
    0.107579E+04    0.615689E+03    0.812098E-03    0.615070E+03    0.609041E+03
    0.132564E+04    0.939493E+03    0.532202E-03    0.936883E+03    0.930854E+03
