#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   1.00000
    0.947423E+00    0.252685E+02    0.197875E-01   -0.132331E+02    0.224209E+02
    0.495429E+01    0.252546E+02    0.197984E-01   -0.132174E+02    0.224052E+02
    0.120109E+02    0.251869E+02    0.198516E-01   -0.131351E+02    0.223228E+02
    0.218638E+02    0.249996E+02    0.200003E-01   -0.129053E+02    0.220930E+02
    0.341570E+02    0.246155E+02    0.203124E-01   -0.124385E+02    0.216262E+02
    0.484465E+02    0.239550E+02    0.208725E-01   -0.116695E+02    0.208573E+02
    0.642156E+02    0.229525E+02    0.217841E-01   -0.105656E+02    0.197534E+02
    0.808945E+02    0.215822E+02    0.231672E-01   -0.912759E+01    0.183154E+02
    0.978803E+02    0.198587E+02    0.251779E-01   -0.740546E+01    0.165932E+02
    0.114559E+03    0.178398E+02    0.280273E-01   -0.547328E+01    0.146610E+02
    0.130328E+03    0.156305E+02    0.319888E-01   -0.343975E+01    0.126276E+02
    0.144618E+03    0.133746E+02    0.373843E-01   -0.144869E+01    0.106370E+02
    0.156911E+03    0.112409E+02    0.444805E-01    0.365200E+00    0.882516E+01
    0.166764E+03    0.940435E+01    0.531669E-01    0.189095E+01    0.730670E+01
    0.173820E+03    0.802839E+01    0.622790E-01    0.302736E+01    0.618647E+01
    0.177827E+03    0.723092E+01    0.691475E-01    0.369100E+01    0.554202E+01
    0.178847E+03    0.702719E+01    0.711522E-01    0.386208E+01    0.537775E+01
    0.179154E+03    0.696576E+01    0.717797E-01    0.391375E+01    0.532832E+01
    0.179701E+03    0.685642E+01    0.729243E-01    0.400602E+01    0.524029E+01
    0.180479E+03    0.670085E+01    0.746174E-01    0.413774E+01    0.511517E+01
    0.181475E+03    0.650184E+01    0.769014E-01    0.430724E+01    0.495521E+01
    0.182673E+03    0.626281E+01    0.798364E-01    0.451231E+01    0.476343E+01
    0.184053E+03    0.598857E+01    0.834924E-01    0.475029E+01    0.454368E+01
    0.185593E+03    0.568493E+01    0.879519E-01    0.501799E+01    0.430068E+01
    0.187268E+03    0.535879E+01    0.933047E-01    0.531177E+01    0.404012E+01
    0.189049E+03    0.501825E+01    0.996363E-01    0.562747E+01    0.376866E+01
    0.190908E+03    0.467276E+01    0.107003E+00    0.596046E+01    0.349389E+01
    0.192814E+03    0.433240E+01    0.115410E+00    0.630569E+01    0.322413E+01
    0.194736E+03    0.400825E+01    0.124743E+00    0.665770E+01    0.296800E+01
    0.196642E+03    0.371106E+01    0.134733E+00    0.701078E+01    0.273378E+01
    0.198500E+03    0.344661E+01    0.145070E+00    0.735900E+01    0.252861E+01
    0.200282E+03    0.322797E+01    0.154896E+00    0.769631E+01    0.235768E+01
    0.201956E+03    0.305796E+01    0.163508E+00    0.801669E+01    0.222351E+01
    0.203496E+03    0.292789E+01    0.170771E+00    0.831423E+01    0.212559E+01
    0.204877E+03    0.283919E+01    0.176107E+00    0.858327E+01    0.206053E+01
    0.206075E+03    0.280253E+01    0.178410E+00    0.881860E+01    0.202266E+01
    0.207071E+03    0.281591E+01    0.177562E+00    0.901554E+01    0.200494E+01
    0.207849E+03    0.229448E+01    0.217914E+00    0.917013E+01    0.200005E+01
    0.208396E+03    0.260465E+01    0.191964E+00    0.927923E+01    0.200139E+01
    0.208703E+03    0.268917E+01    0.185931E+00    0.934062E+01    0.200389E+01
    0.208847E+03    0.274351E+01    0.182248E+00    0.936954E+01    0.200550E+01
    0.209154E+03    0.278501E+01    0.179533E+00    0.943108E+01    0.200986E+01
    0.209701E+03    0.271432E+01    0.184208E+00    0.954103E+01    0.202076E+01
    0.210479E+03    0.279425E+01    0.178939E+00    0.969805E+01    0.204321E+01
    0.211475E+03    0.282758E+01    0.176830E+00    0.990019E+01    0.208389E+01
    0.212673E+03    0.289577E+01    0.172666E+00    0.101449E+02    0.215040E+01
    0.214053E+03    0.301286E+01    0.165955E+00    0.104289E+02    0.225039E+01
    0.215593E+03    0.316874E+01    0.157791E+00    0.107485E+02    0.239042E+01
    0.217268E+03    0.337481E+01    0.148156E+00    0.110993E+02    0.257488E+01
    0.219049E+03    0.365001E+01    0.136986E+00    0.114763E+02    0.280512E+01
    0.220908E+03    0.396410E+01    0.126132E+00    0.118741E+02    0.307911E+01
    0.222814E+03    0.432958E+01    0.115485E+00    0.122866E+02    0.339153E+01
    0.224736E+03    0.472720E+01    0.105771E+00    0.127074E+02    0.373442E+01
    0.226642E+03    0.514727E+01    0.971389E-01    0.131298E+02    0.409805E+01
    0.228500E+03    0.557856E+01    0.896288E-01    0.135466E+02    0.447179E+01
    0.230282E+03    0.600700E+01    0.832362E-01    0.139506E+02    0.484491E+01
    0.231956E+03    0.642157E+01    0.778626E-01    0.143346E+02    0.520707E+01
    0.233496E+03    0.681117E+01    0.734089E-01    0.146914E+02    0.554867E+01
    0.234877E+03    0.716617E+01    0.697723E-01    0.150143E+02    0.586097E+01
    0.236075E+03    0.747823E+01    0.668608E-01    0.152968E+02    0.613627E+01
