#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01500 temp=   0.90000
    0.164592E+03    0.341733E+01    0.146313E+00    0.749859E+01    0.252571E+01
    0.166514E+03    0.365961E+01    0.136627E+00    0.781218E+01    0.274044E+01
    0.168419E+03    0.392387E+01    0.127425E+00    0.812834E+01    0.297608E+01
    0.170278E+03    0.420220E+01    0.118985E+00    0.844166E+01    0.322561E+01
    0.172060E+03    0.448561E+01    0.111468E+00    0.874652E+01    0.348110E+01
    0.173734E+03    0.476511E+01    0.104929E+00    0.903721E+01    0.373434E+01
    0.175274E+03    0.503207E+01    0.993626E-01    0.930815E+01    0.397733E+01
    0.176655E+03    0.527853E+01    0.947234E-01    0.955396E+01    0.420257E+01
    0.177853E+03    0.549735E+01    0.909530E-01    0.976961E+01    0.440331E+01
    0.178849E+03    0.568242E+01    0.879907E-01    0.995054E+01    0.457366E+01
    0.179627E+03    0.582894E+01    0.857790E-01    0.100929E+02    0.470874E+01
    0.180174E+03    0.593272E+01    0.842784E-01    0.101935E+02    0.480473E+01
    0.180480E+03    0.599139E+01    0.834531E-01    0.102501E+02    0.485896E+01
    0.180848E+03    0.606195E+01    0.824818E-01    0.103182E+02    0.492426E+01
    0.182107E+03    0.630572E+01    0.792931E-01    0.105528E+02    0.515053E+01
    0.184362E+03    0.675071E+01    0.740663E-01    0.109792E+02    0.556555E+01
    0.187598E+03    0.740569E+01    0.675157E-01    0.116049E+02    0.618069E+01
    0.191793E+03    0.827875E+01    0.603956E-01    0.124401E+02    0.700874E+01
    0.196922E+03    0.937764E+01    0.533183E-01    0.134978E+02    0.806270E+01
    0.202956E+03    0.107099E+02    0.466858E-01    0.147921E+02    0.935548E+01
    0.209864E+03    0.122847E+02    0.407011E-01    0.163374E+02    0.109003E+02
    0.217615E+03    0.141138E+02    0.354264E-01    0.181494E+02    0.127122E+02
    0.226183E+03    0.162110E+02    0.308432E-01    0.202487E+02    0.148115E+02
    0.235543E+03    0.185935E+02    0.268912E-01    0.226659E+02    0.172287E+02
    0.245674E+03    0.212805E+02    0.234957E-01    0.254333E+02    0.199961E+02
    0.256562E+03    0.242936E+02    0.205816E-01    0.285609E+02    0.231237E+02
    0.268201E+03    0.276575E+02    0.180783E-01    0.320401E+02    0.266029E+02
    0.280593E+03    0.314020E+02    0.159225E-01    0.359034E+02    0.304662E+02
    0.293748E+03    0.355611E+02    0.140603E-01    0.401946E+02    0.347574E+02
    0.307689E+03    0.401749E+02    0.124456E-01    0.449051E+02    0.394679E+02
    0.322450E+03    0.452916E+02    0.110396E-01    0.500777E+02    0.446405E+02
    0.338078E+03    0.509680E+02    0.981009E-02    0.557866E+02    0.503494E+02
    0.354639E+03    0.572718E+02    0.873030E-02    0.620919E+02    0.566547E+02
    0.372217E+03    0.642862E+02    0.777772E-02    0.690818E+02    0.636446E+02
    0.390919E+03    0.721131E+02    0.693355E-02    0.768617E+02    0.714244E+02
    0.410883E+03    0.808800E+02    0.618200E-02    0.855579E+02    0.801207E+02
    0.432282E+03    0.907476E+02    0.550978E-02    0.953388E+02    0.899016E+02
    0.455340E+03    0.101923E+03    0.490566E-02    0.106415E+03    0.100978E+03
    0.480345E+03    0.114676E+03    0.436011E-02    0.119061E+03    0.113624E+03
    0.507672E+03    0.129368E+03    0.386496E-02    0.133634E+03    0.128196E+03
    0.537826E+03    0.146492E+03    0.341317E-02    0.150622E+03    0.145185E+03
    0.571499E+03    0.166747E+03    0.299856E-02    0.170715E+03    0.165278E+03
    0.609675E+03    0.191158E+03    0.261564E-02    0.194926E+03    0.189489E+03
    0.653814E+03    0.221303E+03    0.225935E-02    0.224827E+03    0.219390E+03
    0.706225E+03    0.259741E+03    0.192500E-02    0.263018E+03    0.257581E+03
    0.770861E+03    0.310995E+03    0.160774E-02    0.314305E+03    0.308868E+03
    0.855391E+03    0.384181E+03    0.130147E-02    0.387945E+03    0.382508E+03
    0.978023E+03    0.502836E+03    0.994360E-03    0.508768E+03    0.503330E+03
    0.120442E+04    0.765600E+03    0.653082E-03    0.772561E+03    0.767123E+03
