
#   rho [fm-3]      T [MeV]      kf [fm-1]       k [fm-1]       Gap(k) [MeV]       auxgap
    2.000000E-02    0.000000E+00    8.397506E-01    3.096142E-04    2.975150E+00    1.616897E+01    2.066998E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.629913E-03    2.975147E+00    1.616846E+01    2.066997E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.999417E-03    2.975131E+00    1.616757E+01    2.066991E+00
    2.000000E-02    0.000000E+00    8.397506E-01    7.408718E-03    2.975084E+00    1.616626E+01    2.066973E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.184358E-02    2.974980E+00    1.616431E+01    2.066933E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.728542E-02    2.974788E+00    1.616112E+01    2.066859E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.371142E-02    2.974468E+00    1.615556E+01    2.066737E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.109462E-02    2.973977E+00    1.614654E+01    2.066549E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.940406E-02    2.973266E+00    1.613320E+01    2.066277E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.860488E-02    2.972284E+00    1.611472E+01    2.065901E+00
    2.000000E-02    0.000000E+00    8.397506E-01    5.865850E-02    2.970975E+00    1.609028E+01    2.065399E+00
    2.000000E-02    0.000000E+00    8.397506E-01    6.952275E-02    2.969286E+00    1.605891E+01    2.064751E+00
    2.000000E-02    0.000000E+00    8.397506E-01    8.115206E-02    2.967160E+00    1.601962E+01    2.063936E+00
    2.000000E-02    0.000000E+00    8.397506E-01    9.349765E-02    2.964545E+00    1.597145E+01    2.062932E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.065077E-01    2.961389E+00    1.591348E+01    2.061720E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.201278E-01    2.957646E+00    1.584487E+01    2.060280E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.343006E-01    2.953274E+00    1.576490E+01    2.058597E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.489668E-01    2.948239E+00    1.567291E+01    2.056655E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.640648E-01    2.942512E+00    1.556835E+01    2.054442E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.795313E-01    2.936074E+00    1.545081E+01    2.051951E+00
    2.000000E-02    0.000000E+00    8.397506E-01    1.953015E-01    2.928916E+00    1.532003E+01    2.049174E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.113092E-01    2.921038E+00    1.517596E+01    2.046111E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.274873E-01    2.912449E+00    1.501877E+01    2.042763E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.437678E-01    2.903171E+00    1.484883E+01    2.039137E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.600826E-01    2.893235E+00    1.466669E+01    2.035241E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.763631E-01    2.882686E+00    1.447314E+01    2.031091E+00
    2.000000E-02    0.000000E+00    8.397506E-01    2.925412E-01    2.871575E+00    1.426913E+01    2.026706E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.085488E-01    2.859968E+00    1.405584E+01    2.022107E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.243190E-01    2.847937E+00    1.383459E+01    2.017322E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.397856E-01    2.835564E+00    1.360688E+01    2.012382E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.548836E-01    2.822941E+00    1.337434E+01    2.007322E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.695498E-01    2.810164E+00    1.313875E+01    2.002179E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.837226E-01    2.797336E+00    1.290199E+01    1.996993E+00
    2.000000E-02    0.000000E+00    8.397506E-01    3.973426E-01    2.784566E+00    1.266603E+01    1.991809E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.103527E-01    2.771963E+00    1.243287E+01    1.986672E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.226983E-01    2.759639E+00    1.220459E+01    1.981627E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.343276E-01    2.747707E+00    1.198326E+01    1.976724E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.451919E-01    2.736278E+00    1.177096E+01    1.972008E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.552455E-01    2.725459E+00    1.156972E+01    1.967529E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.644463E-01    2.715355E+00    1.138154E+01    1.963330E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.727558E-01    2.706063E+00    1.120829E+01    1.959456E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.801390E-01    2.697675E+00    1.105173E+01    1.955949E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.865649E-01    2.690274E+00    1.091345E+01    1.952846E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.920068E-01    2.683933E+00    1.079489E+01    1.950182E+00
    2.000000E-02    0.000000E+00    8.397506E-01    4.964417E-01    2.678715E+00    1.069727E+01    1.947985E+00
