#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.40000
    0.140983E+03    0.516612E+01    0.967844E-01    0.252995E+01    0.393349E+01
    0.142523E+03    0.491459E+01    0.101738E+00    0.273809E+01    0.372560E+01
    0.144198E+03    0.463815E+01    0.107802E+00    0.296655E+01    0.349759E+01
    0.145979E+03    0.434105E+01    0.115180E+00    0.321212E+01    0.325282E+01
    0.147838E+03    0.402813E+01    0.124127E+00    0.347122E+01    0.299518E+01
    0.149744E+03    0.370509E+01    0.134949E+00    0.373994E+01    0.272910E+01
    0.151665E+03    0.337842E+01    0.147998E+00    0.401409E+01    0.245969E+01
    0.153571E+03    0.305548E+01    0.163640E+00    0.428928E+01    0.219280E+01
    0.155430E+03    0.274471E+01    0.182169E+00    0.456099E+01    0.193506E+01
    0.157212E+03    0.245523E+01    0.203647E+00    0.482461E+01    0.169385E+01
    0.158886E+03    0.219618E+01    0.227668E+00    0.507548E+01    0.147677E+01
    0.160426E+03    0.197550E+01    0.253101E+00    0.530892E+01    0.129061E+01
    0.161806E+03    0.179856E+01    0.278000E+00    0.552040E+01    0.113993E+01
    0.163005E+03    0.166639E+01    0.300050E+00    0.570570E+01    0.102581E+01
    0.164001E+03    0.157002E+01    0.318467E+00    0.586099E+01    0.945603E+00
    0.164779E+03    0.151424E+01    0.330199E+00    0.598305E+01    0.893761E+00
    0.165326E+03    0.147422E+01    0.339163E+00    0.606926E+01    0.863583E+00
    0.165632E+03    0.145555E+01    0.343512E+00    0.611779E+01    0.849053E+00
    0.165777E+03    0.144932E+01    0.344990E+00    0.614067E+01    0.842835E+00
    0.166084E+03    0.144078E+01    0.347034E+00    0.618936E+01    0.830963E+00
    0.166631E+03    0.142245E+01    0.351506E+00    0.627640E+01    0.814458E+00
    0.167408E+03    0.138063E+01    0.362152E+00    0.640084E+01    0.801610E+00
    0.168405E+03    0.141514E+01    0.353323E+00    0.656126E+01    0.804018E+00
    0.169603E+03    0.144163E+01    0.346829E+00    0.675582E+01    0.835407E+00
    0.170983E+03    0.152685E+01    0.327471E+00    0.698221E+01    0.909286E+00
    0.172523E+03    0.166954E+01    0.299483E+00    0.723768E+01    0.103569E+01
    0.174198E+03    0.187563E+01    0.266577E+00    0.751898E+01    0.121827E+01
    0.175979E+03    0.214208E+01    0.233418E+00    0.782238E+01    0.145338E+01
    0.177838E+03    0.245858E+01    0.203370E+00    0.814364E+01    0.173171E+01
    0.179744E+03    0.281174E+01    0.177826E+00    0.847805E+01    0.204136E+01
    0.181665E+03    0.318773E+01    0.156851E+00    0.882042E+01    0.237044E+01
    0.183571E+03    0.357388E+01    0.139904E+00    0.916523E+01    0.270851E+01
    0.185430E+03    0.395959E+01    0.126276E+00    0.950664E+01    0.304665E+01
    0.187212E+03    0.433530E+01    0.115332E+00    0.983863E+01    0.337708E+01
    0.188886E+03    0.469265E+01    0.106550E+00    0.101551E+02    0.369277E+01
    0.190426E+03    0.502452E+01    0.995119E-01    0.104499E+02    0.398722E+01
    0.191806E+03    0.532428E+01    0.939095E-01    0.107172E+02    0.425435E+01
    0.193005E+03    0.558610E+01    0.895078E-01    0.109515E+02    0.448862E+01
    0.194001E+03    0.580503E+01    0.861322E-01    0.111480E+02    0.468509E+01
    0.194779E+03    0.597675E+01    0.836575E-01    0.113025E+02    0.483957E+01
    0.195326E+03    0.609778E+01    0.819971E-01    0.114117E+02    0.494872E+01
    0.195632E+03    0.616587E+01    0.810916E-01    0.114732E+02    0.501018E+01
    0.196031E+03    0.625445E+01    0.799431E-01    0.115531E+02    0.509014E+01
    0.197420E+03    0.656460E+01    0.761661E-01    0.118340E+02    0.537098E+01
    0.199909E+03    0.712509E+01    0.701746E-01    0.123444E+02    0.588134E+01
    0.203480E+03    0.793970E+01    0.629747E-01    0.130927E+02    0.662972E+01
    0.208110E+03    0.901382E+01    0.554704E-01    0.140905E+02    0.762748E+01
    0.213770E+03    0.103558E+02    0.482821E-01    0.153515E+02    0.888853E+01
    0.220429E+03    0.119760E+02    0.417502E-01    0.168930E+02    0.104300E+02
    0.228052E+03    0.138883E+02    0.360016E-01    0.187369E+02    0.122739E+02
    0.236607E+03    0.161085E+02    0.310396E-01    0.209127E+02    0.144497E+02
    0.246062E+03    0.186546E+02    0.268031E-01    0.234575E+02    0.169945E+02
    0.256391E+03    0.215478E+02    0.232042E-01    0.264054E+02    0.199424E+02
    0.267572E+03    0.248095E+02    0.201536E-01    0.297580E+02    0.232950E+02
    0.279588E+03    0.284671E+02    0.175641E-01    0.335201E+02    0.270571E+02
    0.292433E+03    0.325525E+02    0.153598E-01    0.377354E+02    0.312723E+02
    0.306108E+03    0.371010E+02    0.134767E-01    0.424048E+02    0.359418E+02
    0.320626E+03    0.421538E+02    0.118613E-01    0.475387E+02    0.410757E+02
    0.336011E+03    0.477596E+02    0.104691E-01    0.532055E+02    0.467425E+02
    0.352301E+03    0.539758E+02    0.926341E-02    0.594465E+02    0.529835E+02
    0.369548E+03    0.608707E+02    0.821414E-02    0.663389E+02    0.598759E+02
    0.387825E+03    0.685264E+02    0.729646E-02    0.739555E+02    0.674925E+02
    0.407223E+03    0.770437E+02    0.648983E-02    0.824007E+02    0.759377E+02
    0.427863E+03    0.865467E+02    0.577723E-02    0.918039E+02    0.853409E+02
    0.449895E+03    0.971904E+02    0.514454E-02    0.102323E+03    0.958600E+02
    0.473511E+03    0.109171E+03    0.457999E-02    0.114162E+03    0.107699E+03
    0.498958E+03    0.122739E+03    0.407370E-02    0.127570E+03    0.121107E+03
    0.526553E+03    0.138224E+03    0.361733E-02    0.142883E+03    0.136420E+03
    0.556711E+03    0.156065E+03    0.320378E-02    0.160544E+03    0.154081E+03
    0.589989E+03    0.176865E+03    0.282701E-02    0.181146E+03    0.174683E+03
    0.627150E+03    0.201465E+03    0.248182E-02    0.205528E+03    0.199065E+03
    0.669280E+03    0.231096E+03    0.216360E-02    0.234886E+03    0.228423E+03
    0.717992E+03    0.267624E+03    0.186829E-02    0.271189E+03    0.264726E+03
    0.775832E+03    0.314047E+03    0.159212E-02    0.317775E+03    0.311312E+03
    0.847164E+03    0.375672E+03    0.133095E-02    0.379738E+03    0.373275E+03
    0.940450E+03    0.463584E+03    0.107855E-02    0.469655E+03    0.463192E+03
    0.107579E+04    0.607599E+03    0.822911E-03    0.616750E+03    0.610287E+03
    0.132564E+04    0.928185E+03    0.538686E-03    0.936685E+03    0.930222E+03
