#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.08000 temp=   0.90000
    0.289142E+03    0.908786E+01    0.550185E-01    0.202515E+02    0.740905E+01
    0.290340E+03    0.950742E+01    0.525905E-01    0.206134E+02    0.776976E+01
    0.291336E+03    0.985784E+01    0.507210E-01    0.209159E+02    0.807155E+01
    0.292114E+03    0.101324E+02    0.493466E-01    0.211532E+02    0.830835E+01
    0.292661E+03    0.103259E+02    0.484218E-01    0.213205E+02    0.847541E+01
    0.292968E+03    0.104346E+02    0.479174E-01    0.214146E+02    0.856937E+01
    0.293562E+03    0.106458E+02    0.469669E-01    0.215973E+02    0.875193E+01
    0.295789E+03    0.114400E+02    0.437061E-01    0.222863E+02    0.944037E+01
    0.299778E+03    0.128775E+02    0.388274E-01    0.235392E+02    0.106929E+02
    0.305503E+03    0.149724E+02    0.333949E-01    0.253787E+02    0.125323E+02
    0.312925E+03    0.177454E+02    0.281764E-01    0.278354E+02    0.149889E+02
    0.321999E+03    0.212236E+02    0.235587E-01    0.309487E+02    0.181022E+02
    0.332672E+03    0.254391E+02    0.196548E-01    0.347819E+02    0.219354E+02
    0.344892E+03    0.304305E+02    0.164309E-01    0.393967E+02    0.265503E+02
    0.358606E+03    0.362413E+02    0.137964E-01    0.448594E+02    0.320130E+02
    0.373763E+03    0.429206E+02    0.116494E-01    0.512640E+02    0.384176E+02
    0.390320E+03    0.505211E+02    0.989685E-02    0.586479E+02    0.458014E+02
    0.408242E+03    0.591023E+02    0.845991E-02    0.670473E+02    0.542008E+02
    0.427505E+03    0.687300E+02    0.727484E-02    0.764941E+02    0.636476E+02
    0.448095E+03    0.794792E+02    0.629095E-02    0.870181E+02    0.741717E+02
    0.470017E+03    0.914350E+02    0.546836E-02    0.986745E+02    0.858281E+02
    0.493289E+03    0.104696E+03    0.477575E-02    0.111557E+03    0.987109E+02
    0.517951E+03    0.119375E+03    0.418849E-02    0.125796E+03    0.112949E+03
    0.544063E+03    0.135604E+03    0.368721E-02    0.141547E+03    0.128701E+03
    0.571711E+03    0.153536E+03    0.325656E-02    0.158983E+03    0.146137E+03
    0.601008E+03    0.173354E+03    0.288427E-02    0.178268E+03    0.165421E+03
    0.632104E+03    0.195267E+03    0.256060E-02    0.199583E+03    0.186737E+03
    0.665189E+03    0.219526E+03    0.227764E-02    0.223122E+03    0.210276E+03
    0.700506E+03    0.246430E+03    0.202898E-02    0.249049E+03    0.236203E+03
    0.738363E+03    0.276361E+03    0.180923E-02    0.278243E+03    0.265397E+03
    0.779154E+03    0.309809E+03    0.161390E-02    0.311257E+03    0.298410E+03
    0.823388E+03    0.347476E+03    0.143895E-02    0.349328E+03    0.336481E+03
    0.871732E+03    0.390434E+03    0.128063E-02    0.393785E+03    0.380939E+03
    0.925076E+03    0.440278E+03    0.113565E-02    0.446555E+03    0.433708E+03
    0.984645E+03    0.499401E+03    0.100120E-02    0.509417E+03    0.496570E+03
    0.105218E+04    0.571398E+03    0.875046E-03    0.585916E+03    0.573070E+03
    0.113026E+04    0.661703E+03    0.755626E-03    0.681114E+03    0.668267E+03
    0.122298E+04    0.778799E+03    0.642014E-03    0.800371E+03    0.787525E+03
    0.133733E+04    0.936745E+03    0.533763E-03    0.955806E+03    0.942959E+03
    0.148686E+04    0.116317E+04    0.429861E-03    0.117792E+04    0.116508E+04
    0.170381E+04    0.153197E+04    0.326378E-03    0.154487E+04    0.153202E+04
    0.210432E+04    0.234362E+04    0.213345E-03    0.235647E+04    0.234362E+04
