#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01500 temp=   1.00000
    0.160827E+03    0.323378E+01    0.154618E+00    0.690005E+01    0.235323E+01
    0.162686E+03    0.340008E+01    0.147056E+00    0.719409E+01    0.249990E+01
    0.164592E+03    0.359819E+01    0.138959E+00    0.750040E+01    0.267521E+01
    0.166514E+03    0.382439E+01    0.130740E+00    0.781432E+01    0.287625E+01
    0.168419E+03    0.407263E+01    0.122771E+00    0.813078E+01    0.309818E+01
    0.170278E+03    0.433575E+01    0.115320E+00    0.844439E+01    0.333466E+01
    0.172060E+03    0.460531E+01    0.108570E+00    0.874950E+01    0.357826E+01
    0.173734E+03    0.487265E+01    0.102614E+00    0.904043E+01    0.382110E+01
    0.175274E+03    0.512927E+01    0.974798E-01    0.931157E+01    0.405530E+01
    0.176655E+03    0.536721E+01    0.931583E-01    0.955756E+01    0.427336E+01
    0.177853E+03    0.557923E+01    0.896182E-01    0.977334E+01    0.446840E+01
    0.178849E+03    0.575906E+01    0.868198E-01    0.995439E+01    0.463441E+01
    0.179627E+03    0.590172E+01    0.847210E-01    0.100968E+02    0.476633E+01
    0.180174E+03    0.600295E+01    0.832924E-01    0.101975E+02    0.486022E+01
    0.180480E+03    0.606023E+01    0.825052E-01    0.102542E+02    0.491332E+01
    0.180848E+03    0.612916E+01    0.815773E-01    0.103223E+02    0.497731E+01
    0.182107E+03    0.636773E+01    0.785209E-01    0.105570E+02    0.519941E+01
    0.184362E+03    0.680468E+01    0.734788E-01    0.109836E+02    0.560817E+01
    0.187598E+03    0.745067E+01    0.671081E-01    0.116095E+02    0.621667E+01
    0.191793E+03    0.831563E+01    0.601278E-01    0.124450E+02    0.703927E+01
    0.196922E+03    0.940839E+01    0.531440E-01    0.135030E+02    0.808975E+01
    0.202956E+03    0.107366E+02    0.465697E-01    0.147975E+02    0.938085E+01
    0.209864E+03    0.123089E+02    0.406210E-01    0.163429E+02    0.109251E+02
    0.217615E+03    0.141365E+02    0.353694E-01    0.181550E+02    0.127369E+02
    0.226183E+03    0.162328E+02    0.308018E-01    0.202544E+02    0.148361E+02
    0.235543E+03    0.186147E+02    0.268605E-01    0.226712E+02    0.172530E+02
    0.245674E+03    0.213012E+02    0.234729E-01    0.254381E+02    0.200198E+02
    0.256562E+03    0.243140E+02    0.205643E-01    0.285647E+02    0.231465E+02
    0.268201E+03    0.276778E+02    0.180650E-01    0.320430E+02    0.266248E+02
    0.280593E+03    0.314222E+02    0.159123E-01    0.359057E+02    0.304874E+02
    0.293748E+03    0.355812E+02    0.140524E-01    0.401962E+02    0.347779E+02
    0.307689E+03    0.401950E+02    0.124394E-01    0.449061E+02    0.394879E+02
    0.322450E+03    0.453117E+02    0.110347E-01    0.500785E+02    0.446602E+02
    0.338078E+03    0.509880E+02    0.980623E-02    0.557871E+02    0.503689E+02
    0.354639E+03    0.572918E+02    0.872726E-02    0.620924E+02    0.566742E+02
    0.372217E+03    0.643061E+02    0.777531E-02    0.690822E+02    0.636640E+02
    0.390919E+03    0.721330E+02    0.693164E-02    0.768621E+02    0.714438E+02
    0.410883E+03    0.808997E+02    0.618049E-02    0.855583E+02    0.801401E+02
    0.432282E+03    0.907673E+02    0.550859E-02    0.953391E+02    0.899209E+02
    0.455340E+03    0.101943E+03    0.490472E-02    0.106415E+03    0.100997E+03
    0.480345E+03    0.114696E+03    0.435937E-02    0.119061E+03    0.113643E+03
    0.507672E+03    0.129387E+03    0.386438E-02    0.133633E+03    0.128215E+03
    0.537826E+03    0.146511E+03    0.341272E-02    0.150622E+03    0.145204E+03
    0.571499E+03    0.166766E+03    0.299822E-02    0.170715E+03    0.165296E+03
    0.609675E+03    0.191177E+03    0.261538E-02    0.194926E+03    0.189508E+03
    0.653814E+03    0.221322E+03    0.225915E-02    0.224827E+03    0.219408E+03
    0.706225E+03    0.259759E+03    0.192486E-02    0.263018E+03    0.257599E+03
    0.770861E+03    0.311013E+03    0.160765E-02    0.314304E+03    0.308886E+03
    0.855391E+03    0.384198E+03    0.130141E-02    0.387945E+03    0.382527E+03
    0.978023E+03    0.502855E+03    0.994323E-03    0.508767E+03    0.503349E+03
    0.120442E+04    0.765619E+03    0.653066E-03    0.772561E+03    0.767142E+03
