#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.20000
    0.947423E+00    0.252974E+02    0.197649E-01   -0.131574E+02    0.223962E+02
    0.495429E+01    0.252834E+02    0.197758E-01   -0.131418E+02    0.223805E+02
    0.120109E+02    0.252153E+02    0.198292E-01   -0.130593E+02    0.222980E+02
    0.218638E+02    0.250278E+02    0.199778E-01   -0.128289E+02    0.220677E+02
    0.341570E+02    0.246434E+02    0.202894E-01   -0.123614E+02    0.216002E+02
    0.484465E+02    0.239824E+02    0.208486E-01   -0.115924E+02    0.208312E+02
    0.642156E+02    0.229793E+02    0.217587E-01   -0.104894E+02    0.197282E+02
    0.808945E+02    0.216074E+02    0.231402E-01   -0.905300E+01    0.182918E+02
    0.978803E+02    0.198816E+02    0.251489E-01   -0.733323E+01    0.165720E+02
    0.114559E+03    0.178591E+02    0.279969E-01   -0.540448E+01    0.146433E+02
    0.130328E+03    0.156448E+02    0.319595E-01   -0.337605E+01    0.126149E+02
    0.144618E+03    0.133818E+02    0.373642E-01   -0.139151E+01    0.106303E+02
    0.156911E+03    0.112371E+02    0.444953E-01    0.415552E+00    0.882324E+01
    0.166764E+03    0.938164E+01    0.532956E-01    0.193536E+01    0.730344E+01
    0.173820E+03    0.797619E+01    0.626866E-01    0.306738E+01    0.617142E+01
    0.177827E+03    0.714832E+01    0.699465E-01    0.372854E+01    0.551026E+01
    0.178847E+03    0.693420E+01    0.721063E-01    0.389899E+01    0.533981E+01
    0.179154E+03    0.686944E+01    0.727861E-01    0.395047E+01    0.528833E+01
    0.179701E+03    0.675399E+01    0.740303E-01    0.404240E+01    0.519640E+01
    0.180479E+03    0.658886E+01    0.758857E-01    0.417364E+01    0.506516E+01
    0.181475E+03    0.637660E+01    0.784116E-01    0.434252E+01    0.489628E+01
    0.182673E+03    0.611966E+01    0.817039E-01    0.454686E+01    0.469194E+01
    0.184053E+03    0.582124E+01    0.858924E-01    0.478399E+01    0.445481E+01
    0.185593E+03    0.548504E+01    0.911571E-01    0.505076E+01    0.418804E+01
    0.187268E+03    0.511540E+01    0.977441E-01    0.534353E+01    0.389527E+01
    0.189049E+03    0.471746E+01    0.105989E+00    0.565816E+01    0.358063E+01
    0.190908E+03    0.429725E+01    0.116354E+00    0.599006E+01    0.324874E+01
    0.192814E+03    0.386144E+01    0.129485E+00    0.633418E+01    0.290462E+01
    0.194736E+03    0.341665E+01    0.146342E+00    0.668508E+01    0.255373E+01
    0.196642E+03    0.297041E+01    0.168327E+00    0.703707E+01    0.220180E+01
    0.198500E+03    0.253079E+01    0.197567E+00    0.738424E+01    0.185491E+01
    0.200282E+03    0.210679E+01    0.237328E+00    0.772056E+01    0.151977E+01
    0.201956E+03    0.171053E+01    0.292306E+00    0.804001E+01    0.120478E+01
    0.203496E+03    0.135830E+01    0.368106E+00    0.833671E+01    0.922137E+00
    0.204877E+03    0.107122E+01    0.466757E+00    0.860502E+01    0.689420E+00
    0.206075E+03    0.874963E+00    0.571453E+00    0.883970E+01    0.524681E+00
    0.207071E+03    0.813766E+00    0.614427E+00    0.903612E+01    0.433661E+00
    0.207849E+03    0.588762E+00    0.849240E+00    0.919030E+01    0.401958E+00
    0.208396E+03    0.572378E+00    0.873548E+00    0.929912E+01    0.403027E+00
    0.208703E+03    0.716426E+00    0.697908E+00    0.936034E+01    0.412235E+00
    0.208847E+03    0.774693E+00    0.645417E+00    0.938918E+01    0.418672E+00
    0.209154E+03    0.795000E+00    0.628931E+00    0.945057E+01    0.436694E+00
    0.209701E+03    0.782551E+00    0.638936E+00    0.956023E+01    0.482609E+00
    0.210479E+03    0.920028E+00    0.543461E+00    0.971685E+01    0.574470E+00
    0.211475E+03    0.109093E+01    0.458326E+00    0.991848E+01    0.726691E+00
    0.212673E+03    0.134245E+01    0.372452E+00    0.101626E+02    0.942167E+00
    0.214053E+03    0.166622E+01    0.300081E+00    0.104459E+02    0.121291E+01
    0.215593E+03    0.204512E+01    0.244484E+00    0.107648E+02    0.152744E+01
    0.217268E+03    0.246583E+01    0.202771E+00    0.111147E+02    0.187623E+01
    0.219049E+03    0.291755E+01    0.171377E+00    0.114908E+02    0.225210E+01
    0.220908E+03    0.339209E+01    0.147402E+00    0.118877E+02    0.264890E+01
    0.222814E+03    0.388142E+01    0.128819E+00    0.122993E+02    0.306051E+01
    0.224736E+03    0.437786E+01    0.114211E+00    0.127193E+02    0.348048E+01
    0.226642E+03    0.487329E+01    0.102600E+00    0.131408E+02    0.390201E+01
    0.228500E+03    0.535893E+01    0.933021E-01    0.135568E+02    0.431804E+01
    0.230282E+03    0.582662E+01    0.858130E-01    0.139601E+02    0.472135E+01
    0.231956E+03    0.626925E+01    0.797543E-01    0.143435E+02    0.510468E+01
    0.233496E+03    0.668028E+01    0.748471E-01    0.146997E+02    0.546093E+01
    0.234877E+03    0.705075E+01    0.709145E-01    0.150221E+02    0.578327E+01
    0.236075E+03    0.737307E+01    0.678143E-01    0.153042E+02    0.606538E+01
