#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.06000 temp=   0.40000
    0.233709E+03    0.203771E+01    0.245373E+00    0.100279E+02    0.136528E+01
    0.235089E+03    0.175974E+01    0.284134E+00    0.103461E+02    0.113308E+01
    0.236287E+03    0.156524E+01    0.319440E+00    0.106241E+02    0.970863E+00
    0.237284E+03    0.145058E+01    0.344690E+00    0.108566E+02    0.872774E+00
    0.238062E+03    0.139389E+01    0.358708E+00    0.110390E+02    0.823734E+00
    0.238608E+03    0.135486E+01    0.369042E+00    0.111676E+02    0.805103E+00
    0.238915E+03    0.132041E+01    0.378670E+00    0.112400E+02    0.800614E+00
    0.239060E+03    0.159372E+01    0.313732E+00    0.112741E+02    0.800008E+00
    0.239367E+03    0.129478E+01    0.386165E+00    0.113466E+02    0.801939E+00
    0.239913E+03    0.137418E+01    0.363854E+00    0.114761E+02    0.816227E+00
    0.240691E+03    0.140626E+01    0.355553E+00    0.116610E+02    0.860091E+00
    0.241687E+03    0.150842E+01    0.331472E+00    0.118988E+02    0.954327E+00
    0.242886E+03    0.169393E+01    0.295172E+00    0.121865E+02    0.111733E+01
    0.244266E+03    0.196988E+01    0.253823E+00    0.125201E+02    0.135839E+01
    0.245806E+03    0.233524E+01    0.214111E+00    0.128951E+02    0.167454E+01
    0.247481E+03    0.278010E+01    0.179849E+00    0.133060E+02    0.205334E+01
    0.249262E+03    0.328332E+01    0.152285E+00    0.137470E+02    0.247897E+01
    0.251121E+03    0.382690E+01    0.130654E+00    0.142113E+02    0.293681E+01
    0.253027E+03    0.439507E+01    0.113764E+00    0.146919E+02    0.341485E+01
    0.254948E+03    0.497476E+01    0.100507E+00    0.151810E+02    0.390306E+01
    0.256854E+03    0.555432E+01    0.900200E-01    0.156707E+02    0.439245E+01
    0.258713E+03    0.612354E+01    0.816521E-01    0.161528E+02    0.487447E+01
    0.260494E+03    0.667260E+01    0.749333E-01    0.166191E+02    0.534071E+01
    0.262169E+03    0.719190E+01    0.695227E-01    0.170613E+02    0.578292E+01
    0.263709E+03    0.767188E+01    0.651731E-01    0.174714E+02    0.619306E+01
    0.265089E+03    0.810412E+01    0.616970E-01    0.178419E+02    0.656353E+01
    0.266287E+03    0.848098E+01    0.589555E-01    0.181656E+02    0.688728E+01
    0.267284E+03    0.879544E+01    0.568476E-01    0.184364E+02    0.715804E+01
    0.268062E+03    0.904170E+01    0.552994E-01    0.186488E+02    0.737046E+01
    0.268608E+03    0.921523E+01    0.542580E-01    0.187987E+02    0.752031E+01
    0.268915E+03    0.931272E+01    0.536900E-01    0.188830E+02    0.760460E+01
    0.269461E+03    0.948660E+01    0.527059E-01    0.190333E+02    0.775498E+01
    0.271481E+03    0.101324E+02    0.493468E-01    0.195933E+02    0.831493E+01
    0.275100E+03    0.113001E+02    0.442475E-01    0.206122E+02    0.933381E+01
    0.280292E+03    0.130007E+02    0.384596E-01    0.221112E+02    0.108329E+02
    0.287025E+03    0.152510E+02    0.327848E-01    0.241210E+02    0.128426E+02
    0.295255E+03    0.180715E+02    0.276679E-01    0.266757E+02    0.153973E+02
    0.304936E+03    0.214900E+02    0.232667E-01    0.298051E+02    0.185267E+02
    0.316020E+03    0.255396E+02    0.195774E-01    0.335568E+02    0.222784E+02
    0.328459E+03    0.302569E+02    0.165252E-01    0.380100E+02    0.267317E+02
    0.342207E+03    0.356836E+02    0.140120E-01    0.432191E+02    0.319407E+02
    0.357225E+03    0.418663E+02    0.119428E-01    0.492742E+02    0.379958E+02
    0.373482E+03    0.488566E+02    0.102340E-01    0.561563E+02    0.448780E+02
    0.390953E+03    0.567122E+02    0.881645E-02    0.639048E+02    0.526265E+02
    0.409630E+03    0.654981E+02    0.763381E-02    0.725414E+02    0.612630E+02
    0.429514E+03    0.752879E+02    0.664117E-02    0.821177E+02    0.708393E+02
    0.450623E+03    0.861667E+02    0.580270E-02    0.927062E+02    0.814278E+02
    0.472992E+03    0.982334E+02    0.508992E-02    0.104402E+03    0.931232E+02
    0.496677E+03    0.111605E+03    0.448009E-02    0.117315E+03    0.106037E+03
    0.521755E+03    0.126422E+03    0.395502E-02    0.131589E+03    0.120311E+03
    0.548329E+03    0.142854E+03    0.350008E-02    0.147395E+03    0.136117E+03
    0.576534E+03    0.161111E+03    0.310346E-02    0.164943E+03    0.153665E+03
    0.606544E+03    0.181451E+03    0.275557E-02    0.184488E+03    0.173209E+03
    0.638578E+03    0.204198E+03    0.244860E-02    0.206370E+03    0.195092E+03
    0.672916E+03    0.229765E+03    0.217613E-02    0.230981E+03    0.219703E+03
    0.709915E+03    0.258684E+03    0.193286E-02    0.258913E+03    0.247634E+03
    0.750038E+03    0.291653E+03    0.171436E-02    0.290884E+03    0.279606E+03
    0.793887E+03    0.329608E+03    0.151695E-02    0.327804E+03    0.316526E+03
    0.842273E+03    0.373835E+03    0.133749E-02    0.370920E+03    0.359641E+03
    0.896305E+03    0.426164E+03    0.117326E-02    0.422005E+03    0.410727E+03
    0.957562E+03    0.489283E+03    0.102190E-02    0.483740E+03    0.472461E+03
    0.102839E+04    0.567343E+03    0.881302E-03    0.560230E+03    0.548951E+03
    0.111249E+04    0.667180E+03    0.749423E-03    0.658235E+03    0.646956E+03
    0.121620E+04    0.801119E+03    0.624127E-03    0.789749E+03    0.778470E+03
    0.135184E+04    0.994549E+03    0.502740E-03    0.979641E+03    0.968362E+03
    0.154862E+04    0.131228E+04    0.381015E-03    0.129223E+04    0.128096E+04
    0.191190E+04    0.201336E+04    0.248341E-03    0.198264E+04    0.197137E+04
