#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   1.00000
    0.160426E+03    0.304351E+01    0.164284E+00    0.513899E+01    0.226722E+01
    0.161806E+03    0.290836E+01    0.171918E+00    0.534392E+01    0.219015E+01
    0.163005E+03    0.289180E+01    0.172903E+00    0.552368E+01    0.213280E+01
    0.164001E+03    0.284983E+01    0.175449E+00    0.567449E+01    0.209234E+01
    0.164779E+03    0.278432E+01    0.179577E+00    0.579308E+01    0.206555E+01
    0.165326E+03    0.271515E+01    0.184152E+00    0.587690E+01    0.204933E+01
    0.165632E+03    0.278644E+01    0.179441E+00    0.592409E+01    0.204119E+01
    0.165777E+03    0.282633E+01    0.176908E+00    0.594634E+01    0.203761E+01
    0.166084E+03    0.286407E+01    0.174577E+00    0.599371E+01    0.203052E+01
    0.166631E+03    0.264245E+01    0.189219E+00    0.607841E+01    0.201967E+01
    0.167408E+03    0.285277E+01    0.175268E+00    0.619957E+01    0.200826E+01
    0.168405E+03    0.226142E+01    0.221100E+00    0.635589E+01    0.200073E+01
    0.169603E+03    0.263706E+01    0.189605E+00    0.654568E+01    0.200254E+01
    0.170983E+03    0.267309E+01    0.187049E+00    0.676682E+01    0.201975E+01
    0.172523E+03    0.276945E+01    0.180541E+00    0.701678E+01    0.205856E+01
    0.174198E+03    0.288265E+01    0.173452E+00    0.729258E+01    0.212467E+01
    0.175979E+03    0.302742E+01    0.165157E+00    0.759069E+01    0.222252E+01
    0.177838E+03    0.320036E+01    0.156232E+00    0.790708E+01    0.235461E+01
    0.179744E+03    0.340493E+01    0.146846E+00    0.823722E+01    0.252105E+01
    0.181665E+03    0.364910E+01    0.137020E+00    0.857606E+01    0.271928E+01
    0.183571E+03    0.392270E+01    0.127463E+00    0.891820E+01    0.294431E+01
    0.185430E+03    0.421453E+01    0.118637E+00    0.925785E+01    0.318914E+01
    0.187212E+03    0.451568E+01    0.110725E+00    0.958899E+01    0.344536E+01
    0.188886E+03    0.481560E+01    0.103829E+00    0.990538E+01    0.370383E+01
    0.190426E+03    0.510423E+01    0.979580E-01    0.102008E+02    0.395526E+01
    0.191806E+03    0.537204E+01    0.930744E-01    0.104691E+02    0.419077E+01
    0.193005E+03    0.561070E+01    0.891155E-01    0.107046E+02    0.440231E+01
    0.194001E+03    0.581314E+01    0.860121E-01    0.109024E+02    0.458285E+01
    0.194779E+03    0.597363E+01    0.837012E-01    0.110580E+02    0.472657E+01
    0.195326E+03    0.608739E+01    0.821370E-01    0.111681E+02    0.482898E+01
    0.195632E+03    0.615175E+01    0.812777E-01    0.112300E+02    0.488693E+01
    0.196031E+03    0.623568E+01    0.801837E-01    0.113107E+02    0.496263E+01
    0.197420E+03    0.653162E+01    0.765507E-01    0.115941E+02    0.523090E+01
    0.199909E+03    0.707355E+01    0.706858E-01    0.121100E+02    0.572636E+01
    0.203480E+03    0.787305E+01    0.635078E-01    0.128676E+02    0.646587E+01
    0.208110E+03    0.893980E+01    0.559296E-01    0.138791E+02    0.746549E+01
    0.213770E+03    0.102809E+02    0.486338E-01    0.151580E+02    0.873853E+01
    0.220429E+03    0.119041E+02    0.420022E-01    0.167205E+02    0.102989E+02
    0.228052E+03    0.138220E+02    0.361742E-01    0.185884E+02    0.121663E+02
    0.236607E+03    0.160497E+02    0.311532E-01    0.207900E+02    0.143678E+02
    0.246062E+03    0.186042E+02    0.268756E-01    0.233607E+02    0.169384E+02
    0.256391E+03    0.215062E+02    0.232491E-01    0.263314E+02    0.199092E+02
    0.267572E+03    0.247746E+02    0.201819E-01    0.297020E+02    0.232798E+02
    0.279588E+03    0.284372E+02    0.175826E-01    0.334743E+02    0.270520E+02
    0.292433E+03    0.325271E+02    0.153718E-01    0.376884E+02    0.312662E+02
    0.306108E+03    0.370800E+02    0.134843E-01    0.423524E+02    0.359301E+02
    0.320626E+03    0.421360E+02    0.118663E-01    0.474816E+02    0.410593E+02
    0.336011E+03    0.477444E+02    0.104724E-01    0.531426E+02    0.467204E+02
    0.352301E+03    0.539629E+02    0.926562E-02    0.593812E+02    0.529589E+02
    0.369548E+03    0.608595E+02    0.821564E-02    0.662712E+02    0.598489E+02
    0.387825E+03    0.685166E+02    0.729750E-02    0.738877E+02    0.674654E+02
    0.407223E+03    0.770351E+02    0.649055E-02    0.823332E+02    0.759109E+02
    0.427863E+03    0.865392E+02    0.577773E-02    0.917350E+02    0.853127E+02
    0.449895E+03    0.971841E+02    0.514488E-02    0.102251E+03    0.958286E+02
    0.473511E+03    0.109165E+03    0.458020E-02    0.114088E+03    0.107666E+03
    0.498958E+03    0.122735E+03    0.407382E-02    0.127493E+03    0.121070E+03
    0.526553E+03    0.138221E+03    0.361740E-02    0.142806E+03    0.136384E+03
    0.556711E+03    0.156064E+03    0.320382E-02    0.160471E+03    0.154049E+03
    0.589989E+03    0.176865E+03    0.282702E-02    0.181072E+03    0.174650E+03
    0.627150E+03    0.201468E+03    0.248179E-02    0.205446E+03    0.199023E+03
    0.669280E+03    0.231102E+03    0.216355E-02    0.234795E+03    0.228372E+03
    0.717992E+03    0.267635E+03    0.186822E-02    0.271092E+03    0.264669E+03
    0.775832E+03    0.314063E+03    0.159204E-02    0.317689E+03    0.311266E+03
    0.847164E+03    0.375691E+03    0.133088E-02    0.379668E+03    0.373246E+03
    0.940450E+03    0.463590E+03    0.107854E-02    0.469636E+03    0.463214E+03
    0.107579E+04    0.607616E+03    0.822889E-03    0.616798E+03    0.610375E+03
    0.132564E+04    0.928216E+03    0.538668E-03    0.936719E+03    0.930297E+03


# rho=   0.02000 temp=   1.00000
    0.719171E+00    0.164510E+02    0.303934E-01   -0.836961E+01    0.147651E+02
    0.376071E+01    0.164432E+02    0.304077E-01   -0.835994E+01    0.147555E+02
    0.911723E+01    0.164043E+02    0.304799E-01   -0.831387E+01    0.147094E+02
    0.165964E+02    0.162946E+02    0.306851E-01   -0.818873E+01    0.145843E+02
    0.259280E+02    0.160696E+02    0.311146E-01   -0.793329E+01    0.143288E+02
    0.367748E+02    0.156861E+02    0.318753E-01   -0.749745E+01    0.138930E+02
    0.487449E+02    0.151066E+02    0.330982E-01   -0.684510E+01    0.132407E+02
    0.614055E+02    0.143157E+02    0.349267E-01   -0.597450E+01    0.123701E+02
    0.742991E+02    0.133242E+02    0.375256E-01   -0.492096E+01    0.113168E+02
    0.869598E+02    0.121672E+02    0.410941E-01   -0.374455E+01    0.101409E+02
    0.989298E+02    0.109072E+02    0.458412E-01   -0.252363E+01    0.892155E+01
    0.109777E+03    0.962615E+01    0.519418E-01   -0.133679E+01    0.773910E+01
    0.119108E+03    0.842392E+01    0.593548E-01   -0.254471E+00    0.666723E+01
    0.126587E+03    0.740015E+01    0.675662E-01    0.654820E+00    0.577771E+01
    0.131944E+03    0.664112E+01    0.752885E-01    0.133107E+01    0.512885E+01
    0.134985E+03    0.620461E+01    0.805852E-01    0.172458E+01    0.475925E+01
    0.135777E+03    0.609086E+01    0.820903E-01    0.182807E+01    0.466331E+01
    0.136084E+03    0.604669E+01    0.826899E-01    0.186832E+01    0.462616E+01
    0.136631E+03    0.596806E+01    0.837794E-01    0.194022E+01    0.456004E+01
    0.137408E+03    0.585653E+01    0.853747E-01    0.204287E+01    0.446618E+01
    0.138405E+03    0.571359E+01    0.875107E-01    0.217499E+01    0.434639E+01
    0.139603E+03    0.554251E+01    0.902119E-01    0.233490E+01    0.420308E+01
    0.140983E+03    0.534640E+01    0.935209E-01    0.252050E+01    0.403928E+01
    0.142523E+03    0.512937E+01    0.974778E-01    0.272935E+01    0.385862E+01
    0.144198E+03    0.489658E+01    0.102112E+00    0.295859E+01    0.366536E+01
    0.145979E+03    0.465386E+01    0.107438E+00    0.320501E+01    0.346437E+01
    0.147838E+03    0.440753E+01    0.113442E+00    0.346502E+01    0.326095E+01
    0.149744E+03    0.416443E+01    0.120064E+00    0.373468E+01    0.306072E+01
    0.151665E+03    0.393146E+01    0.127179E+00    0.400980E+01    0.286931E+01
    0.153571E+03    0.371496E+01    0.134591E+00    0.428595E+01    0.269195E+01
    0.155430E+03    0.352051E+01    0.142025E+00    0.455861E+01    0.253309E+01
    0.157212E+03    0.335228E+01    0.149152E+00    0.482314E+01    0.239603E+01
    0.158886E+03    0.321266E+01    0.155634E+00    0.507487E+01    0.228258E+01
    0.160426E+03    0.310222E+01    0.161175E+00    0.530909E+01    0.219296E+01
    0.161806E+03    0.301995E+01    0.165565E+00    0.552127E+01    0.212579E+01
    0.163005E+03    0.296242E+01    0.168781E+00    0.570717E+01    0.207836E+01
    0.164001E+03    0.292086E+01    0.171182E+00    0.586296E+01    0.204705E+01
    0.164779E+03    0.290142E+01    0.172329E+00    0.598540E+01    0.202796E+01
    0.165326E+03    0.288488E+01    0.173317E+00    0.607189E+01    0.201743E+01
    0.165632E+03    0.287737E+01    0.173770E+00    0.612057E+01    0.201258E+01
    0.165777E+03    0.287585E+01    0.173862E+00    0.614352E+01    0.201057E+01
    0.166084E+03    0.287683E+01    0.173802E+00    0.619236E+01    0.200687E+01
    0.166631E+03    0.287676E+01    0.173807E+00    0.627968E+01    0.200224E+01
    0.167408E+03    0.280331E+01    0.178361E+00    0.640449E+01    0.200001E+01
    0.168405E+03    0.285706E+01    0.175005E+00    0.656540E+01    0.200481E+01
    0.169603E+03    0.287726E+01    0.173776E+00    0.676054E+01    0.202216E+01
    0.170983E+03    0.292035E+01    0.171212E+00    0.698759E+01    0.205809E+01
    0.172523E+03    0.299058E+01    0.167192E+00    0.724378E+01    0.211851E+01
    0.174198E+03    0.309444E+01    0.161580E+00    0.752585E+01    0.220854E+01
    0.175979E+03    0.323618E+01    0.154503E+00    0.783005E+01    0.233176E+01
    0.177838E+03    0.341696E+01    0.146329E+00    0.815212E+01    0.248963E+01
    0.179744E+03    0.363493E+01    0.137554E+00    0.848733E+01    0.268109E+01
    0.181665E+03    0.388577E+01    0.128675E+00    0.883048E+01    0.290253E+01
    0.183571E+03    0.416247E+01    0.120121E+00    0.917603E+01    0.314812E+01
    0.185430E+03    0.445642E+01    0.112198E+00    0.951814E+01    0.341034E+01
    0.187212E+03    0.475770E+01    0.105093E+00    0.985076E+01    0.368058E+01
    0.188886E+03    0.505632E+01    0.988861E-01    0.101678E+02    0.394985E+01
    0.190426E+03    0.534280E+01    0.935839E-01    0.104631E+02    0.420923E+01
    0.191806E+03    0.560806E+01    0.891574E-01    0.107308E+02    0.445034E+01
    0.193005E+03    0.584412E+01    0.855561E-01    0.109655E+02    0.466564E+01
    0.194001E+03    0.604417E+01    0.827244E-01    0.111623E+02    0.484859E+01
    0.194779E+03    0.620266E+01    0.806106E-01    0.113170E+02    0.499377E+01
    0.195326E+03    0.631501E+01    0.791764E-01    0.114263E+02    0.509699E+01
    0.195632E+03    0.637852E+01    0.783880E-01    0.114879E+02    0.515532E+01
    0.196031E+03    0.646136E+01    0.773831E-01    0.115680E+02    0.523144E+01
    0.197420E+03    0.675339E+01    0.740369E-01    0.118492E+02    0.550055E+01
    0.199909E+03    0.728805E+01    0.686055E-01    0.123602E+02    0.599537E+01
    0.203480E+03    0.807707E+01    0.619037E-01    0.131094E+02    0.673018E+01
    0.208110E+03    0.913116E+01    0.547576E-01    0.141081E+02    0.771949E+01
    0.213770E+03    0.104593E+02    0.478044E-01    0.153702E+02    0.897696E+01
    0.220429E+03    0.120706E+02    0.414230E-01    0.169127E+02    0.105177E+02
    0.228052E+03    0.139769E+02    0.357733E-01    0.187575E+02    0.123621E+02
    0.236607E+03    0.161929E+02    0.308776E-01    0.209337E+02    0.145381E+02
    0.246062E+03    0.187359E+02    0.266867E-01    0.234780E+02    0.170825E+02
    0.256391E+03    0.216268E+02    0.231195E-01    0.264242E+02    0.200287E+02
    0.267572E+03    0.248868E+02    0.200910E-01    0.297740E+02    0.233785E+02
    0.279588E+03    0.285432E+02    0.175173E-01    0.335334E+02    0.271378E+02
    0.292433E+03    0.326277E+02    0.153244E-01    0.377460E+02    0.313505E+02
    0.306108E+03    0.371756E+02    0.134497E-01    0.424129E+02    0.360173E+02
    0.320626E+03    0.422279E+02    0.118405E-01    0.475452E+02    0.411497E+02
    0.336011E+03    0.478333E+02    0.104530E-01    0.532108E+02    0.468153E+02
    0.352301E+03    0.540492E+02    0.925083E-02    0.594510E+02    0.530555E+02
    0.369548E+03    0.609438E+02    0.820428E-02    0.663428E+02    0.599473E+02
    0.387825E+03    0.685992E+02    0.728871E-02    0.739592E+02    0.675637E+02
    0.407223E+03    0.771162E+02    0.648372E-02    0.824043E+02    0.760088E+02
    0.427863E+03    0.866191E+02    0.577240E-02    0.918076E+02    0.854120E+02
    0.449895E+03    0.972625E+02    0.514073E-02    0.102327E+03    0.959313E+02
    0.473511E+03    0.109242E+03    0.457698E-02    0.114166E+03    0.107770E+03
    0.498958E+03    0.122810E+03    0.407132E-02    0.127574E+03    0.121178E+03
    0.526553E+03    0.138295E+03    0.361546E-02    0.142886E+03    0.136491E+03
    0.556711E+03    0.156136E+03    0.320233E-02    0.160548E+03    0.154152E+03
    0.589989E+03    0.176936E+03    0.282588E-02    0.181149E+03    0.174753E+03
    0.627150E+03    0.201535E+03    0.248095E-02    0.205531E+03    0.199135E+03
    0.669280E+03    0.231165E+03    0.216296E-02    0.234889E+03    0.228493E+03
    0.717992E+03    0.267691E+03    0.186782E-02    0.271192E+03    0.264797E+03
    0.775832E+03    0.314111E+03    0.159179E-02    0.317777E+03    0.311382E+03
    0.847164E+03    0.375735E+03    0.133072E-02    0.379743E+03    0.373348E+03
    0.940450E+03    0.463651E+03    0.107840E-02    0.469659E+03    0.463263E+03
    0.107579E+04    0.607671E+03    0.822813E-03    0.616748E+03    0.610353E+03
    0.132564E+04    0.928252E+03    0.538647E-03    0.936682E+03    0.930287E+03
