#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.60000
    0.174198E+03    0.224126E+01    0.223088E+00    0.752062E+01    0.150434E+01
    0.175979E+03    0.244871E+01    0.204189E+00    0.782421E+01    0.168577E+01
    0.177838E+03    0.270597E+01    0.184776E+00    0.814567E+01    0.191152E+01
    0.179744E+03    0.300561E+01    0.166356E+00    0.848027E+01    0.217536E+01
    0.181665E+03    0.333744E+01    0.149815E+00    0.882283E+01    0.246825E+01
    0.183571E+03    0.368958E+01    0.135517E+00    0.916781E+01    0.277989E+01
    0.185430E+03    0.405030E+01    0.123448E+00    0.950939E+01    0.309987E+01
    0.187212E+03    0.440823E+01    0.113424E+00    0.984153E+01    0.341837E+01
    0.188886E+03    0.475324E+01    0.105191E+00    0.101581E+02    0.372648E+01
    0.190426E+03    0.507666E+01    0.984900E-01    0.104530E+02    0.401618E+01
    0.191806E+03    0.537066E+01    0.930984E-01    0.107204E+02    0.428038E+01
    0.193005E+03    0.562858E+01    0.888323E-01    0.109549E+02    0.451284E+01
    0.194001E+03    0.584484E+01    0.855455E-01    0.111514E+02    0.470821E+01
    0.194779E+03    0.601478E+01    0.831286E-01    0.113060E+02    0.486202E+01
    0.195326E+03    0.613465E+01    0.815042E-01    0.114152E+02    0.497078E+01
    0.195632E+03    0.620215E+01    0.806172E-01    0.114767E+02    0.503204E+01
    0.196031E+03    0.628999E+01    0.794914E-01    0.115567E+02    0.511178E+01
    0.197420E+03    0.659782E+01    0.757826E-01    0.118376E+02    0.539202E+01
    0.199909E+03    0.715513E+01    0.698799E-01    0.123481E+02    0.590183E+01
    0.203480E+03    0.796681E+01    0.627604E-01    0.130967E+02    0.664998E+01
    0.208110E+03    0.903875E+01    0.553174E-01    0.140947E+02    0.764781E+01
    0.213770E+03    0.103790E+02    0.481742E-01    0.153560E+02    0.890907E+01
    0.220429E+03    0.119979E+02    0.416740E-01    0.168977E+02    0.104508E+02
    0.228052E+03    0.139091E+02    0.359478E-01    0.187418E+02    0.122949E+02
    0.236607E+03    0.161284E+02    0.310011E-01    0.209177E+02    0.144708E+02
    0.246062E+03    0.186739E+02    0.267754E-01    0.234624E+02    0.170155E+02
    0.256391E+03    0.215666E+02    0.231840E-01    0.264099E+02    0.199630E+02
    0.267572E+03    0.248279E+02    0.201386E-01    0.297618E+02    0.233149E+02
    0.279588E+03    0.284852E+02    0.175530E-01    0.335233E+02    0.270763E+02
    0.292433E+03    0.325704E+02    0.153514E-01    0.377379E+02    0.312910E+02
    0.306108E+03    0.371188E+02    0.134703E-01    0.424067E+02    0.359598E+02
    0.320626E+03    0.421714E+02    0.118564E-01    0.475402E+02    0.410933E+02
    0.336011E+03    0.477771E+02    0.104653E-01    0.532068E+02    0.467599E+02
    0.352301E+03    0.539933E+02    0.926041E-02    0.594476E+02    0.530006E+02
    0.369548E+03    0.608881E+02    0.821179E-02    0.663398E+02    0.598929E+02
    0.387825E+03    0.685438E+02    0.729461E-02    0.739564E+02    0.675095E+02
    0.407223E+03    0.770610E+02    0.648837E-02    0.824016E+02    0.759547E+02
    0.427863E+03    0.865640E+02    0.577608E-02    0.918048E+02    0.853579E+02
    0.449895E+03    0.972076E+02    0.514363E-02    0.102324E+03    0.958770E+02
    0.473511E+03    0.109188E+03    0.457927E-02    0.114163E+03    0.107716E+03
    0.498958E+03    0.122756E+03    0.407313E-02    0.127571E+03    0.121124E+03
    0.526553E+03    0.138241E+03    0.361688E-02    0.142884E+03    0.136437E+03
    0.556711E+03    0.156082E+03    0.320344E-02    0.160545E+03    0.154098E+03
    0.589989E+03    0.176882E+03    0.282674E-02    0.181146E+03    0.174699E+03
    0.627150E+03    0.201482E+03    0.248161E-02    0.205528E+03    0.199081E+03
    0.669280E+03    0.231113E+03    0.216345E-02    0.234887E+03    0.228440E+03
    0.717992E+03    0.267640E+03    0.186818E-02    0.271190E+03    0.264743E+03
    0.775832E+03    0.314062E+03    0.159204E-02    0.317776E+03    0.311329E+03
    0.847164E+03    0.375687E+03    0.133090E-02    0.379739E+03    0.373293E+03
    0.940450E+03    0.463600E+03    0.107852E-02    0.469656E+03    0.463209E+03
    0.107579E+04    0.607616E+03    0.822888E-03    0.616750E+03    0.610303E+03
    0.132564E+04    0.928201E+03    0.538676E-03    0.936685E+03    0.930238E+03
