#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.40000
    0.719171E+00    0.160760E+02    0.311023E-01   -0.860158E+01    0.149059E+02
    0.376071E+01    0.160685E+02    0.311167E-01   -0.858891E+01    0.148932E+02
    0.911723E+01    0.160297E+02    0.311922E-01   -0.853139E+01    0.148357E+02
    0.165964E+02    0.159200E+02    0.314070E-01   -0.837757E+01    0.146819E+02
    0.259280E+02    0.156953E+02    0.318567E-01   -0.806877E+01    0.143731E+02
    0.367748E+02    0.153092E+02    0.326602E-01   -0.754849E+01    0.138528E+02
    0.487449E+02    0.147250E+02    0.339559E-01   -0.676938E+01    0.130737E+02
    0.614055E+02    0.139281E+02    0.358986E-01   -0.573197E+01    0.120363E+02
    0.742991E+02    0.129287E+02    0.386738E-01   -0.450020E+01    0.108045E+02
    0.869598E+02    0.117643E+02    0.425013E-01   -0.318733E+01    0.949161E+01
    0.989298E+02    0.104960E+02    0.476371E-01   -0.190041E+01    0.820470E+01
    0.109777E+03    0.920508E+01    0.543178E-01   -0.706997E+00    0.701129E+01
    0.119108E+03    0.798103E+01    0.626485E-01    0.350041E+00    0.595425E+01
    0.126587E+03    0.692374E+01    0.722153E-01    0.122233E+01    0.508199E+01
    0.131944E+03    0.612412E+01    0.816443E-01    0.186456E+01    0.443986E+01
    0.134985E+03    0.565440E+01    0.884267E-01    0.223644E+01    0.406816E+01
    0.135777E+03    0.553027E+01    0.904114E-01    0.233408E+01    0.397060E+01
    0.136084E+03    0.548186E+01    0.912100E-01    0.237204E+01    0.393267E+01
    0.136631E+03    0.539535E+01    0.926725E-01    0.243982E+01    0.386496E+01
    0.137408E+03    0.527207E+01    0.948393E-01    0.253656E+01    0.376834E+01
    0.138405E+03    0.511258E+01    0.977979E-01    0.266100E+01    0.364409E+01
    0.139603E+03    0.491975E+01    0.101631E+00    0.281150E+01    0.349392E+01
    0.140983E+03    0.469531E+01    0.106489E+00    0.298605E+01    0.331990E+01
    0.142523E+03    0.444261E+01    0.112546E+00    0.318228E+01    0.312456E+01
    0.144198E+03    0.416575E+01    0.120026E+00    0.339750E+01    0.291085E+01
    0.145979E+03    0.386906E+01    0.129230E+00    0.362871E+01    0.268225E+01
    0.147838E+03    0.355798E+01    0.140529E+00    0.387259E+01    0.244286E+01
    0.149744E+03    0.323905E+01    0.154366E+00    0.412553E+01    0.219762E+01
    0.151665E+03    0.292010E+01    0.171227E+00    0.438368E+01    0.195243E+01
    0.153571E+03    0.261032E+01    0.191547E+00    0.464303E+01    0.171431E+01
    0.155430E+03    0.232016E+01    0.215502E+00    0.489938E+01    0.149130E+01
    0.157212E+03    0.206054E+01    0.242655E+00    0.514839E+01    0.129198E+01
    0.158886E+03    0.184083E+01    0.271616E+00    0.538561E+01    0.112417E+01
    0.160426E+03    0.166627E+01    0.300072E+00    0.560658E+01    0.993238E+00
    0.161806E+03    0.154184E+01    0.324288E+00    0.580693E+01    0.900506E+00
    0.163005E+03    0.147855E+01    0.338168E+00    0.598260E+01    0.842661E+00
    0.164001E+03    0.140632E+01    0.355538E+00    0.612992E+01    0.812629E+00
    0.164779E+03    0.148749E+01    0.336138E+00    0.624575E+01    0.801427E+00
    0.165326E+03    0.152717E+01    0.327402E+00    0.632760E+01    0.800226E+00
    0.165632E+03    0.146291E+01    0.341784E+00    0.637368E+01    0.802006E+00
    0.165777E+03    0.143454E+01    0.348543E+00    0.639540E+01    0.803456E+00
    0.166084E+03    0.139232E+01    0.359113E+00    0.644165E+01    0.807847E+00
    0.166631E+03    0.140159E+01    0.356737E+00    0.652434E+01    0.820076E+00
    0.167408E+03    0.145701E+01    0.343169E+00    0.664260E+01    0.847130E+00
    0.168405E+03    0.149938E+01    0.333471E+00    0.679514E+01    0.897956E+00
    0.169603E+03    0.159694E+01    0.313100E+00    0.698026E+01    0.981905E+00
    0.170983E+03    0.174736E+01    0.286147E+00    0.719588E+01    0.110668E+01
    0.172523E+03    0.194814E+01    0.256656E+00    0.743946E+01    0.127636E+01
    0.174198E+03    0.220144E+01    0.227124E+00    0.770806E+01    0.149035E+01
    0.175979E+03    0.250194E+01    0.199845E+00    0.799824E+01    0.174373E+01
    0.177838E+03    0.284001E+01    0.176055E+00    0.830606E+01    0.202881E+01
    0.179744E+03    0.320411E+01    0.156050E+00    0.862710E+01    0.233682E+01
    0.181665E+03    0.358363E+01    0.139523E+00    0.895645E+01    0.265917E+01
    0.183571E+03    0.396872E+01    0.125985E+00    0.928884E+01    0.298798E+01
    0.185430E+03    0.435039E+01    0.114932E+00    0.961864E+01    0.331603E+01
    0.187212E+03    0.472070E+01    0.105916E+00    0.994000E+01    0.363653E+01
    0.188886E+03    0.507234E+01    0.985738E-01    0.102469E+02    0.394303E+01
    0.190426E+03    0.539842E+01    0.926197E-01    0.105333E+02    0.422928E+01
    0.191806E+03    0.569278E+01    0.878306E-01    0.107935E+02    0.448932E+01
    0.193005E+03    0.594987E+01    0.840354E-01    0.110219E+02    0.471767E+01
    0.194001E+03    0.616477E+01    0.811060E-01    0.112136E+02    0.490939E+01
    0.194779E+03    0.633349E+01    0.789455E-01    0.113645E+02    0.506026E+01
    0.195326E+03    0.645230E+01    0.774917E-01    0.114712E+02    0.516694E+01
    0.195632E+03    0.651924E+01    0.766960E-01    0.115313E+02    0.522702E+01
    0.196031E+03    0.660623E+01    0.756861E-01    0.116095E+02    0.530523E+01
    0.197420E+03    0.691078E+01    0.723507E-01    0.118844E+02    0.558017E+01
    0.199909E+03    0.746126E+01    0.670128E-01    0.123851E+02    0.608082E+01
    0.203480E+03    0.826173E+01    0.605200E-01    0.131215E+02    0.681719E+01
    0.208110E+03    0.931808E+01    0.536591E-01    0.141069E+02    0.780264E+01
    0.213770E+03    0.106392E+02    0.469960E-01    0.153574E+02    0.905310E+01
    0.220429E+03    0.122367E+02    0.408606E-01    0.168917E+02    0.105874E+02
    0.228052E+03    0.141263E+02    0.353949E-01    0.187315E+02    0.124272E+02
    0.236607E+03    0.163243E+02    0.306291E-01    0.209027E+02    0.145984E+02
    0.246062E+03    0.188491E+02    0.265265E-01    0.234386E+02    0.171343E+02
    0.256391E+03    0.217217E+02    0.230185E-01    0.263755E+02    0.200712E+02
    0.267572E+03    0.249636E+02    0.200292E-01    0.297206E+02    0.234163E+02
    0.279588E+03    0.286044E+02    0.174798E-01    0.334790E+02    0.271747E+02
    0.292433E+03    0.326751E+02    0.153022E-01    0.376922E+02    0.313879E+02
    0.306108E+03    0.372105E+02    0.134371E-01    0.423669E+02    0.360626E+02
    0.320626E+03    0.422521E+02    0.118337E-01    0.475101E+02    0.412058E+02
    0.336011E+03    0.478481E+02    0.104497E-01    0.531858E+02    0.468815E+02
    0.352301E+03    0.540553E+02    0.924978E-02    0.594337E+02    0.531294E+02
    0.369548E+03    0.609419E+02    0.820454E-02    0.663286E+02    0.600243E+02
    0.387825E+03    0.685899E+02    0.728970E-02    0.739431E+02    0.676388E+02
    0.407223E+03    0.771000E+02    0.648508E-02    0.823781E+02    0.760738E+02
    0.427863E+03    0.865970E+02    0.577387E-02    0.917634E+02    0.854592E+02
    0.449895E+03    0.972367E+02    0.514209E-02    0.102263E+03    0.959587E+02
    0.473511E+03    0.109216E+03    0.457807E-02    0.114093E+03    0.107788E+03
    0.498958E+03    0.122789E+03    0.407203E-02    0.127506E+03    0.121202E+03
    0.526553E+03    0.138285E+03    0.361572E-02    0.142836E+03    0.136532E+03
    0.556711E+03    0.156144E+03    0.320217E-02    0.160527E+03    0.154223E+03
    0.589989E+03    0.176966E+03    0.282539E-02    0.181170E+03    0.174866E+03
    0.627150E+03    0.201593E+03    0.248025E-02    0.205602E+03    0.199298E+03
    0.669280E+03    0.231246E+03    0.216220E-02    0.235016E+03    0.228712E+03
    0.717992E+03    0.267784E+03    0.186718E-02    0.271325E+03    0.265021E+03
    0.775832E+03    0.314214E+03    0.159127E-02    0.317862E+03    0.311557E+03
    0.847164E+03    0.375861E+03    0.133028E-02    0.379890E+03    0.373586E+03
    0.940450E+03    0.463788E+03    0.107808E-02    0.469561E+03    0.463256E+03
    0.107579E+04    0.607803E+03    0.822635E-03    0.616671E+03    0.610367E+03
    0.132564E+04    0.928341E+03    0.538595E-03    0.936617E+03    0.930313E+03
