
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    8.309604E-02    1.000000E-01    1.350000E+00    3.157482E-01
    8.309604E-02    2.000000E-01    1.350000E+00    7.019302E-06
    8.309604E-02    3.000000E-01    1.350000E+00    7.981360E-07
    8.309604E-02    4.000000E-01    1.350000E+00    4.812581E-07
    8.309604E-02    5.000000E-01    1.350000E+00    3.477968E-07
