#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.16000 temp=   0.02000
    0.329705E+03    0.757444E+00    0.660115E+00    0.209681E+02    0.542816E+00
    0.330483E+03    0.396165E+00    0.126210E+01    0.212523E+02    0.258699E+00
    0.331030E+03    0.145185E+00    0.344387E+01    0.214524E+02    0.652086E-01
    0.331337E+03    0.985123E-01    0.507551E+01    0.215648E+02    0.616681E-01
    0.331481E+03    0.178065E+00    0.280797E+01    0.216177E+02    0.107812E+00
    0.331788E+03    0.328478E+00    0.152217E+01    0.217303E+02    0.219379E+00
    0.332335E+03    0.585920E+00    0.853359E+00    0.219312E+02    0.420243E+00
    0.333113E+03    0.949875E+00    0.526385E+00    0.222175E+02    0.706570E+00
    0.334109E+03    0.141509E+01    0.353334E+00    0.225852E+02    0.107424E+01
    0.335307E+03    0.197420E+01    0.253267E+00    0.230289E+02    0.151795E+01
    0.336688E+03    0.261791E+01    0.190992E+00    0.235422E+02    0.203120E+01
    0.338228E+03    0.333631E+01    0.149866E+00    0.241173E+02    0.260639E+01
    0.339902E+03    0.411829E+01    0.121410E+00    0.247458E+02    0.323487E+01
    0.341684E+03    0.495183E+01    0.100973E+00    0.254180E+02    0.390703E+01
    0.343542E+03    0.582327E+01    0.858624E-01    0.261234E+02    0.461246E+01
    0.345448E+03    0.671762E+01    0.744312E-01    0.268510E+02    0.534001E+01
    0.347370E+03    0.762647E+01    0.655611E-01    0.275890E+02    0.607805E+01
    0.349276E+03    0.852651E+01    0.586406E-01    0.283256E+02    0.681461E+01
    0.351135E+03    0.940748E+01    0.531492E-01    0.290485E+02    0.753755E+01
    0.352916E+03    0.102565E+02    0.487497E-01    0.297457E+02    0.823479E+01
    0.354591E+03    0.110551E+02    0.452281E-01    0.304053E+02    0.889439E+01
    0.356131E+03    0.117937E+02    0.423957E-01    0.310157E+02    0.950472E+01
    0.357511E+03    0.124561E+02    0.401410E-01    0.315657E+02    0.100548E+02
    0.358709E+03    0.130336E+02    0.383623E-01    0.320454E+02    0.105345E+02
    0.359705E+03    0.135146E+02    0.369971E-01    0.324459E+02    0.109349E+02
    0.360483E+03    0.138905E+02    0.359958E-01    0.327596E+02    0.112487E+02
    0.361030E+03    0.141554E+02    0.353221E-01    0.329807E+02    0.114698E+02
    0.361337E+03    0.143043E+02    0.349546E-01    0.331050E+02    0.115940E+02
    0.362070E+03    0.146601E+02    0.341062E-01    0.334023E+02    0.118914E+02
    0.364885E+03    0.160311E+02    0.311894E-01    0.345517E+02    0.130408E+02
    0.369929E+03    0.185070E+02    0.270169E-01    0.366383E+02    0.151273E+02
    0.377166E+03    0.221076E+02    0.226167E-01    0.396888E+02    0.181779E+02
    0.386549E+03    0.268606E+02    0.186147E-01    0.437430E+02    0.222321E+02
    0.398020E+03    0.328035E+02    0.152423E-01    0.488682E+02    0.273573E+02
    0.411514E+03    0.399814E+02    0.125058E-01    0.551243E+02    0.336133E+02
    0.426963E+03    0.484512E+02    0.103197E-01    0.626228E+02    0.411118E+02
    0.444300E+03    0.582734E+02    0.858024E-02    0.714735E+02    0.499625E+02
    0.463462E+03    0.695126E+02    0.719294E-02    0.817848E+02    0.602739E+02
    0.484394E+03    0.822408E+02    0.607971E-02    0.936424E+02    0.721314E+02
    0.507052E+03    0.965250E+02    0.518000E-02    0.107083E+03    0.855720E+02
    0.531403E+03    0.112434E+03    0.444706E-02    0.122123E+03    0.100612E+03
    0.557434E+03    0.130033E+03    0.384519E-02    0.138756E+03    0.117245E+03
    0.585148E+03    0.149383E+03    0.334709E-02    0.157005E+03    0.135494E+03
    0.614570E+03    0.170557E+03    0.293157E-02    0.176937E+03    0.155426E+03
    0.645748E+03    0.193630E+03    0.258225E-02    0.198710E+03    0.177199E+03
    0.678760E+03    0.218707E+03    0.228616E-02    0.222632E+03    0.201121E+03
    0.713712E+03    0.245947E+03    0.203296E-02    0.249114E+03    0.227603E+03
    0.750750E+03    0.275599E+03    0.181423E-02    0.278517E+03    0.257006E+03
    0.790063E+03    0.308021E+03    0.162327E-02    0.311554E+03    0.290043E+03
    0.831890E+03    0.343742E+03    0.145458E-02    0.348835E+03    0.327324E+03
    0.876538E+03    0.383494E+03    0.130380E-02    0.390895E+03    0.369384E+03
    0.924398E+03    0.428220E+03    0.116762E-02    0.438867E+03    0.417356E+03
    0.975968E+03    0.479135E+03    0.104355E-02    0.493715E+03    0.472204E+03
    0.103189E+04    0.537792E+03    0.929728E-03    0.557264E+03    0.535753E+03
    0.109301E+04    0.606195E+03    0.824817E-03    0.630340E+03    0.608829E+03
    0.116045E+04    0.687126E+03    0.727668E-03    0.714985E+03    0.693474E+03
    0.123576E+04    0.784279E+03    0.637528E-03    0.815007E+03    0.793496E+03
    0.132113E+04    0.902637E+03    0.553932E-03    0.931870E+03    0.910359E+03
    0.141985E+04    0.104907E+04    0.476613E-03    0.107573E+04    0.105421E+04
    0.153707E+04    0.123516E+04    0.404807E-03    0.125878E+04    0.123726E+04
    0.168162E+04    0.148327E+04    0.337094E-03    0.150510E+04    0.148359E+04
    0.187067E+04    0.184072E+04    0.271633E-03    0.186226E+04    0.184075E+04
    0.214494E+04    0.242682E+04    0.206031E-03    0.244833E+04    0.242682E+04
    0.265127E+04    0.371915E+04    0.134439E-03    0.374066E+04    0.371915E+04
