#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.03200 temp=   0.80000
    0.496389E+03    0.117780E+03    0.424519E-02    0.123382E+03    0.115069E+03
    0.522256E+03    0.132411E+03    0.377613E-02    0.137759E+03    0.129446E+03
    0.549985E+03    0.148875E+03    0.335852E-02    0.153948E+03    0.145635E+03
    0.579862E+03    0.167520E+03    0.298472E-02    0.172310E+03    0.163997E+03
    0.612261E+03    0.188795E+03    0.264837E-02    0.193314E+03    0.185001E+03
    0.647670E+03    0.213289E+03    0.234424E-02    0.217557E+03    0.209244E+03
    0.686742E+03    0.241784E+03    0.206796E-02    0.245762E+03    0.237449E+03
    0.730374E+03    0.275364E+03    0.181578E-02    0.279000E+03    0.270687E+03
    0.779839E+03    0.315572E+03    0.158442E-02    0.318890E+03    0.310577E+03
    0.837032E+03    0.364798E+03    0.137062E-02    0.367995E+03    0.359682E+03
    0.904943E+03    0.427102E+03    0.117068E-02    0.431190E+03    0.422877E+03
    0.988694E+03    0.510244E+03    0.979924E-03    0.516220E+03    0.507907E+03
    0.109822E+04    0.630998E+03    0.792396E-03    0.640580E+03    0.632267E+03
    0.125712E+04    0.831201E+03    0.601539E-03    0.843631E+03    0.835318E+03
    0.155047E+04    0.127090E+04    0.393421E-03    0.127975E+04    0.127144E+04
