#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.08000 temp=   0.30000
    0.256221E+03    0.249050E+01    0.200763E+00    0.115445E+02    0.179324E+01
    0.257761E+03    0.202159E+01    0.247330E+00    0.119433E+02    0.141278E+01
    0.259142E+03    0.163498E+01    0.305814E+00    0.123028E+02    0.109511E+01
    0.260340E+03    0.135160E+01    0.369931E+00    0.126164E+02    0.858323E+00
    0.261336E+03    0.117694E+01    0.424830E+00    0.128783E+02    0.708540E+00
    0.262114E+03    0.109262E+01    0.457616E+00    0.130836E+02    0.632934E+00
    0.262661E+03    0.996410E+00    0.501802E+00    0.132283E+02    0.605559E+00
    0.262968E+03    0.105565E+01    0.473644E+00    0.133096E+02    0.600196E+00
    0.263112E+03    0.772408E+00    0.647327E+00    0.133480E+02    0.600212E+00
    0.263419E+03    0.981688E+00    0.509327E+00    0.134295E+02    0.605661E+00
    0.263966E+03    0.105091E+01    0.475779E+00    0.135749E+02    0.633390E+00
    0.264743E+03    0.114869E+01    0.435279E+00    0.137825E+02    0.710396E+00
    0.265740E+03    0.131647E+01    0.379805E+00    0.140493E+02    0.864242E+00
    0.266938E+03    0.159551E+01    0.313379E+00    0.143716E+02    0.110972E+01
    0.268318E+03    0.199133E+01    0.251089E+00    0.147451E+02    0.144214E+01
    0.269858E+03    0.247406E+01    0.202097E+00    0.151645E+02    0.184416E+01
    0.271533E+03    0.302293E+01    0.165402E+00    0.156237E+02    0.229749E+01
    0.273314E+03    0.361781E+01    0.138205E+00    0.161161E+02    0.278821E+01
    0.275173E+03    0.424458E+01    0.117797E+00    0.166343E+02    0.330601E+01
    0.277079E+03    0.489132E+01    0.102222E+00    0.171704E+02    0.384197E+01
    0.279001E+03    0.554686E+01    0.901410E-01    0.177158E+02    0.438736E+01
    0.280906E+03    0.620038E+01    0.806402E-01    0.182617E+02    0.493329E+01
    0.282765E+03    0.684184E+01    0.730798E-01    0.187990E+02    0.547062E+01
    0.284547E+03    0.745953E+01    0.670284E-01    0.193185E+02    0.599005E+01
    0.286221E+03    0.804302E+01    0.621657E-01    0.198108E+02    0.648240E+01
    0.287761E+03    0.858293E+01    0.582552E-01    0.202672E+02    0.693877E+01
    0.289142E+03    0.906734E+01    0.551429E-01    0.206791E+02    0.735071E+01
    0.290340E+03    0.949003E+01    0.526869E-01    0.210389E+02    0.771048E+01
    0.291336E+03    0.984267E+01    0.507992E-01    0.213396E+02    0.801119E+01
    0.292114E+03    0.101188E+02    0.494129E-01    0.215754E+02    0.824701E+01
    0.292661E+03    0.103133E+02    0.484810E-01    0.217417E+02    0.841330E+01
    0.292968E+03    0.104226E+02    0.479725E-01    0.218352E+02    0.850682E+01
    0.293562E+03    0.106348E+02    0.470154E-01    0.220169E+02    0.868849E+01
    0.295789E+03    0.114329E+02    0.437335E-01    0.227017E+02    0.937325E+01
    0.299778E+03    0.128758E+02    0.388324E-01    0.239469E+02    0.106185E+02
    0.305503E+03    0.149780E+02    0.333823E-01    0.257752E+02    0.124467E+02
    0.312925E+03    0.177612E+02    0.281512E-01    0.282160E+02    0.148876E+02
    0.321999E+03    0.212508E+02    0.235285E-01    0.313086E+02    0.179802E+02
    0.332672E+03    0.254831E+02    0.196208E-01    0.351142E+02    0.217858E+02
    0.344892E+03    0.304957E+02    0.163958E-01    0.396909E+02    0.263624E+02
    0.358606E+03    0.363337E+02    0.137613E-01    0.451130E+02    0.317846E+02
    0.373763E+03    0.430477E+02    0.116150E-01    0.514697E+02    0.381413E+02
    0.390320E+03    0.506935E+02    0.986320E-02    0.587949E+02    0.454665E+02
    0.408242E+03    0.593323E+02    0.842711E-02    0.671294E+02    0.538010E+02
    0.427505E+03    0.690324E+02    0.724298E-02    0.765119E+02    0.631835E+02
    0.448095E+03    0.798705E+02    0.626013E-02    0.869774E+02    0.736490E+02
    0.470017E+03    0.919344E+02    0.543866E-02    0.985764E+02    0.852480E+02
    0.493289E+03    0.105325E+03    0.474721E-02    0.111393E+03    0.980642E+02
    0.517951E+03    0.120161E+03    0.416108E-02    0.125551E+03    0.112223E+03
    0.544063E+03    0.136584E+03    0.366076E-02    0.141207E+03    0.127879E+03
    0.571711E+03    0.154761E+03    0.323078E-02    0.158538E+03    0.145209E+03
    0.601008E+03    0.174900E+03    0.285877E-02    0.177739E+03    0.164411E+03
    0.632104E+03    0.197255E+03    0.253480E-02    0.199052E+03    0.185724E+03
    0.665189E+03    0.222139E+03    0.225084E-02    0.222755E+03    0.209426E+03
    0.700506E+03    0.249951E+03    0.200039E-02    0.249251E+03    0.235922E+03
    0.738363E+03    0.281196E+03    0.177812E-02    0.279115E+03    0.265787E+03
    0.779154E+03    0.316528E+03    0.157964E-02    0.313018E+03    0.299690E+03
    0.823388E+03    0.356811E+03    0.140130E-02    0.351849E+03    0.338520E+03
    0.871732E+03    0.403202E+03    0.124007E-02    0.396736E+03    0.383408E+03
    0.925076E+03    0.457295E+03    0.109339E-02    0.449229E+03    0.435901E+03
    0.984645E+03    0.521359E+03    0.959032E-03    0.511505E+03    0.498177E+03
    0.105218E+04    0.598725E+03    0.835107E-03    0.586870E+03    0.573542E+03
    0.113026E+04    0.694539E+03    0.719902E-03    0.680373E+03    0.667045E+03
    0.122298E+04    0.817261E+03    0.611799E-03    0.800348E+03    0.787020E+03
    0.133733E+04    0.982152E+03    0.509086E-03    0.961537E+03    0.948208E+03
    0.148686E+04    0.122056E+04    0.409650E-03    0.119470E+04    0.118137E+04
    0.170381E+04    0.161219E+04    0.310138E-03    0.157867E+04    0.156534E+04
    0.210432E+04    0.247506E+04    0.202015E-03    0.242436E+04    0.241104E+04
