#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   1.20000
    0.166084E+03    0.335428E+01    0.149063E+00    0.619393E+01    0.240384E+01
    0.166631E+03    0.336376E+01    0.148643E+00    0.628138E+01    0.240086E+01
    0.167408E+03    0.330473E+01    0.151298E+00    0.640640E+01    0.240030E+01
    0.168405E+03    0.333142E+01    0.150086E+00    0.656757E+01    0.240597E+01
    0.169603E+03    0.335215E+01    0.149158E+00    0.676301E+01    0.242249E+01
    0.170983E+03    0.339062E+01    0.147466E+00    0.699040E+01    0.245491E+01
    0.172523E+03    0.345225E+01    0.144833E+00    0.724696E+01    0.250823E+01
    0.174198E+03    0.354268E+01    0.141136E+00    0.752944E+01    0.258693E+01
    0.175979E+03    0.366582E+01    0.136395E+00    0.783405E+01    0.269437E+01
    0.177838E+03    0.382341E+01    0.130773E+00    0.815654E+01    0.283227E+01
    0.179744E+03    0.401458E+01    0.124546E+00    0.849217E+01    0.300039E+01
    0.181665E+03    0.423628E+01    0.118028E+00    0.883573E+01    0.319629E+01
    0.183571E+03    0.448310E+01    0.111530E+00    0.918166E+01    0.341554E+01
    0.185430E+03    0.474787E+01    0.105310E+00    0.952413E+01    0.365196E+01
    0.187212E+03    0.502187E+01    0.995645E-01    0.985708E+01    0.389808E+01
    0.188886E+03    0.529601E+01    0.944108E-01    0.101744E+02    0.414568E+01
    0.190426E+03    0.556123E+01    0.899082E-01    0.104699E+02    0.438632E+01
    0.191806E+03    0.580864E+01    0.860787E-01    0.107379E+02    0.461177E+01
    0.193005E+03    0.603019E+01    0.829162E-01    0.109728E+02    0.481442E+01
    0.194001E+03    0.621888E+01    0.804003E-01    0.111697E+02    0.498755E+01
    0.194779E+03    0.636900E+01    0.785052E-01    0.113246E+02    0.512551E+01
    0.195326E+03    0.647571E+01    0.772117E-01    0.114340E+02    0.522389E+01
    0.195632E+03    0.653614E+01    0.764978E-01    0.114956E+02    0.527960E+01
    0.196031E+03    0.661506E+01    0.755851E-01    0.115757E+02    0.535239E+01
    0.197420E+03    0.689429E+01    0.725238E-01    0.118571E+02    0.561071E+01
    0.199909E+03    0.740908E+01    0.674847E-01    0.123684E+02    0.608916E+01
    0.203480E+03    0.817583E+01    0.611559E-01    0.131181E+02    0.680644E+01
    0.208110E+03    0.920992E+01    0.542893E-01    0.141173E+02    0.778128E+01
    0.213770E+03    0.105231E+02    0.475145E-01    0.153799E+02    0.902953E+01
    0.220429E+03    0.121248E+02    0.412379E-01    0.169229E+02    0.105659E+02
    0.228052E+03    0.140254E+02    0.356496E-01    0.187682E+02    0.124087E+02
    0.236607E+03    0.162381E+02    0.307918E-01    0.209445E+02    0.145845E+02
    0.246062E+03    0.187789E+02    0.266256E-01    0.234886E+02    0.171284E+02
    0.256391E+03    0.216683E+02    0.230751E-01    0.264339E+02    0.200737E+02
    0.267572E+03    0.249273E+02    0.200583E-01    0.297823E+02    0.234221E+02
    0.279588E+03    0.285830E+02    0.174929E-01    0.335403E+02    0.271800E+02
    0.292433E+03    0.326670E+02    0.153059E-01    0.377515E+02    0.313913E+02
    0.306108E+03    0.372146E+02    0.134356E-01    0.424171E+02    0.360568E+02
    0.320626E+03    0.422666E+02    0.118297E-01    0.475486E+02    0.411884E+02
    0.336011E+03    0.478719E+02    0.104445E-01    0.532135E+02    0.468533E+02
    0.352301E+03    0.540876E+02    0.924426E-02    0.594534E+02    0.530932E+02
    0.369548E+03    0.609820E+02    0.819914E-02    0.663449E+02    0.599846E+02
    0.387825E+03    0.686373E+02    0.728467E-02    0.739612E+02    0.676009E+02
    0.407223E+03    0.771542E+02    0.648053E-02    0.824062E+02    0.760460E+02
    0.427863E+03    0.866569E+02    0.576988E-02    0.918094E+02    0.854492E+02
    0.449895E+03    0.973002E+02    0.513873E-02    0.102329E+03    0.959685E+02
    0.473511E+03    0.109280E+03    0.457540E-02    0.114168E+03    0.107807E+03
    0.498958E+03    0.122848E+03    0.407008E-02    0.127576E+03    0.121216E+03
    0.526553E+03    0.138332E+03    0.361449E-02    0.142888E+03    0.136528E+03
    0.556711E+03    0.156174E+03    0.320157E-02    0.160549E+03    0.154189E+03
    0.589989E+03    0.176973E+03    0.282529E-02    0.181150E+03    0.174790E+03
    0.627150E+03    0.201572E+03    0.248050E-02    0.205532E+03    0.199172E+03
    0.669280E+03    0.231201E+03    0.216262E-02    0.234890E+03    0.228530E+03
    0.717992E+03    0.267726E+03    0.186758E-02    0.271194E+03    0.264834E+03
    0.775832E+03    0.314145E+03    0.159162E-02    0.317778E+03    0.311418E+03
    0.847164E+03    0.375769E+03    0.133061E-02    0.379746E+03    0.373386E+03
    0.940450E+03    0.463686E+03    0.107832E-02    0.469661E+03    0.463300E+03
    0.107579E+04    0.607709E+03    0.822762E-03    0.616747E+03    0.610387E+03
    0.132564E+04    0.928287E+03    0.538627E-03    0.936681E+03    0.930321E+03
