#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.20000
    0.161806E+03    0.105075E+01    0.475851E+00    0.552829E+01    0.600404E+00
    0.163005E+03    0.930782E+00    0.537182E+00    0.571222E+01    0.487782E+00
    0.164001E+03    0.826155E+00    0.605213E+00    0.586639E+01    0.425948E+00
    0.164779E+03    0.928761E+00    0.538352E+00    0.598757E+01    0.402650E+00
    0.165326E+03    0.956191E+00    0.522908E+00    0.607318E+01    0.400709E+00
    0.165632E+03    0.895189E+00    0.558541E+00    0.612138E+01    0.404977E+00
    0.165777E+03    0.865085E+00    0.577978E+00    0.614409E+01    0.408314E+00
    0.166084E+03    0.826230E+00    0.605158E+00    0.619245E+01    0.418200E+00
    0.166631E+03    0.853136E+00    0.586073E+00    0.627891E+01    0.444962E+00
    0.167408E+03    0.936696E+00    0.533791E+00    0.640252E+01    0.501784E+00
    0.168405E+03    0.104177E+01    0.479955E+00    0.656190E+01    0.601958E+00
    0.169603E+03    0.121592E+01    0.411210E+00    0.675524E+01    0.753043E+00
    0.170983E+03    0.145311E+01    0.344089E+00    0.698026E+01    0.953777E+00
    0.172523E+03    0.174283E+01    0.286889E+00    0.723423E+01    0.119645E+01
    0.174198E+03    0.207393E+01    0.241088E+00    0.751394E+01    0.147184E+01
    0.175979E+03    0.243517E+01    0.205324E+00    0.781567E+01    0.177218E+01
    0.177838E+03    0.281732E+01    0.177473E+00    0.813519E+01    0.209132E+01
    0.179744E+03    0.321323E+01    0.155607E+00    0.846779E+01    0.242382E+01
    0.181665E+03    0.361562E+01    0.138289E+00    0.880829E+01    0.276430E+01
    0.183571E+03    0.401780E+01    0.124446E+00    0.915118E+01    0.310718E+01
    0.185430E+03    0.441327E+01    0.113295E+00    0.949064E+01    0.344664E+01
    0.187212E+03    0.479500E+01    0.104275E+00    0.982066E+01    0.377667E+01
    0.188886E+03    0.515597E+01    0.969750E-01    0.101352E+02    0.409118E+01
    0.190426E+03    0.548990E+01    0.910764E-01    0.104281E+02    0.438415E+01
    0.191806E+03    0.579087E+01    0.863429E-01    0.106938E+02    0.464977E+01
    0.193005E+03    0.605351E+01    0.825967E-01    0.109266E+02    0.488264E+01
    0.194001E+03    0.627302E+01    0.797064E-01    0.111219E+02    0.507790E+01
    0.194779E+03    0.644500E+01    0.775795E-01    0.112754E+02    0.523141E+01
    0.195326E+03    0.656629E+01    0.761465E-01    0.113839E+02    0.533987E+01
    0.195632E+03    0.663439E+01    0.753649E-01    0.114449E+02    0.540093E+01
    0.196031E+03    0.672305E+01    0.743711E-01    0.115244E+02    0.548039E+01
    0.197420E+03    0.703331E+01    0.710903E-01    0.118034E+02    0.575943E+01
    0.199909E+03    0.759364E+01    0.658446E-01    0.123106E+02    0.626659E+01
    0.203480E+03    0.840763E+01    0.594698E-01    0.130546E+02    0.701057E+01
    0.208110E+03    0.948066E+01    0.527389E-01    0.140470E+02    0.800302E+01
    0.213770E+03    0.108214E+02    0.462047E-01    0.153021E+02    0.925810E+01
    0.220429E+03    0.124393E+02    0.401952E-01    0.168375E+02    0.107935E+02
    0.228052E+03    0.143481E+02    0.348477E-01    0.186757E+02    0.126317E+02
    0.236607E+03    0.165633E+02    0.301873E-01    0.208465E+02    0.148025E+02
    0.246062E+03    0.191026E+02    0.261745E-01    0.233879E+02    0.173440E+02
    0.256391E+03    0.219878E+02    0.227399E-01    0.263354E+02    0.202914E+02
    0.267572E+03    0.252417E+02    0.198085E-01    0.296896E+02    0.236456E+02
    0.279588E+03    0.288920E+02    0.173058E-01    0.334522E+02    0.274082E+02
    0.292433E+03    0.329700E+02    0.151653E-01    0.376650E+02    0.316210E+02
    0.306108E+03    0.375119E+02    0.133291E-01    0.423349E+02    0.362909E+02
    0.320626E+03    0.425595E+02    0.117483E-01    0.474685E+02    0.414245E+02
    0.336011E+03    0.481620E+02    0.103816E-01    0.531355E+02    0.470915E+02
    0.352301E+03    0.543777E+02    0.919495E-02    0.593723E+02    0.533283E+02
    0.369548E+03    0.612754E+02    0.815988E-02    0.662565E+02    0.602125E+02
    0.387825E+03    0.689387E+02    0.725282E-02    0.738575E+02    0.678135E+02
    0.407223E+03    0.774688E+02    0.645421E-02    0.822789E+02    0.762349E+02
    0.427863E+03    0.869908E+02    0.574773E-02    0.916494E+02    0.856054E+02
    0.449895E+03    0.976606E+02    0.511977E-02    0.102136E+03    0.960919E+02
    0.473511E+03    0.109675E+03    0.455892E-02    0.113945E+03    0.107901E+03
    0.498958E+03    0.123287E+03    0.405558E-02    0.127331E+03    0.121287E+03
    0.526553E+03    0.138826E+03    0.360163E-02    0.142627E+03    0.136583E+03
    0.556711E+03    0.156732E+03    0.319015E-02    0.160274E+03    0.154230E+03
    0.589989E+03    0.177607E+03    0.281521E-02    0.180866E+03    0.174822E+03
    0.627150E+03    0.202298E+03    0.247160E-02    0.205239E+03    0.199195E+03
    0.669280E+03    0.232054E+03    0.215467E-02    0.234631E+03    0.228587E+03
    0.717992E+03    0.268794E+03    0.186016E-02    0.270981E+03    0.264937E+03
    0.775832E+03    0.315667E+03    0.158395E-02    0.317432E+03    0.311388E+03
    0.847164E+03    0.378339E+03    0.132157E-02    0.379612E+03    0.373568E+03
    0.940450E+03    0.468436E+03    0.106738E-02    0.469003E+03    0.462959E+03
    0.107579E+04    0.615670E+03    0.812124E-03    0.615060E+03    0.609016E+03
    0.132564E+04    0.939474E+03    0.532213E-03    0.936873E+03    0.930829E+03
