#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01500 temp=   0.40000
    0.170278E+03    0.367849E+01    0.135925E+00    0.830492E+01    0.283247E+01
    0.172060E+03    0.402866E+01    0.124111E+00    0.860796E+01    0.313319E+01
    0.173734E+03    0.436139E+01    0.114642E+00    0.889729E+01    0.342135E+01
    0.175274E+03    0.467000E+01    0.107066E+00    0.916727E+01    0.369073E+01
    0.176655E+03    0.494847E+01    0.101041E+00    0.941245E+01    0.393560E+01
    0.177853E+03    0.519151E+01    0.963112E-01    0.962771E+01    0.415070E+01
    0.178849E+03    0.539460E+01    0.926853E-01    0.980844E+01    0.433134E+01
    0.179627E+03    0.555355E+01    0.900326E-01    0.995068E+01    0.447354E+01
    0.180174E+03    0.566576E+01    0.882494E-01    0.100513E+02    0.457409E+01
    0.180480E+03    0.572876E+01    0.872789E-01    0.101079E+02    0.463073E+01
    0.180848E+03    0.580427E+01    0.861435E-01    0.101760E+02    0.469880E+01
    0.182107E+03    0.606405E+01    0.824531E-01    0.104108E+02    0.493354E+01
    0.184362E+03    0.653317E+01    0.765325E-01    0.108379E+02    0.536061E+01
    0.187598E+03    0.721423E+01    0.693074E-01    0.114654E+02    0.598818E+01
    0.191793E+03    0.811163E+01    0.616399E-01    0.123051E+02    0.682783E+01
    0.196922E+03    0.923036E+01    0.541691E-01    0.133711E+02    0.789383E+01
    0.202956E+03    0.105788E+02    0.472645E-01    0.146786E+02    0.920135E+01
    0.209864E+03    0.121662E+02    0.410973E-01    0.162417E+02    0.107644E+02
    0.217615E+03    0.140057E+02    0.356998E-01    0.180735E+02    0.125962E+02
    0.226183E+03    0.161116E+02    0.310335E-01    0.201915E+02    0.147142E+02
    0.235543E+03    0.185016E+02    0.270247E-01    0.226246E+02    0.171474E+02
    0.245674E+03    0.211943E+02    0.235913E-01    0.254049E+02    0.199276E+02
    0.256562E+03    0.242115E+02    0.206514E-01    0.285435E+02    0.230662E+02
    0.268201E+03    0.275785E+02    0.181301E-01    0.320335E+02    0.265562E+02
    0.280593E+03    0.313248E+02    0.159618E-01    0.359060E+02    0.304287E+02
    0.293748E+03    0.354846E+02    0.140906E-01    0.402067E+02    0.347294E+02
    0.307689E+03    0.400981E+02    0.124694E-01    0.449280E+02    0.394507E+02
    0.322450E+03    0.452134E+02    0.110587E-01    0.501088E+02    0.446315E+02
    0.338078E+03    0.508872E+02    0.982566E-02    0.558202E+02    0.503430E+02
    0.354639E+03    0.571872E+02    0.874322E-02    0.621198E+02    0.566426E+02
    0.372217E+03    0.641968E+02    0.778855E-02    0.690968E+02    0.636196E+02
    0.390919E+03    0.720184E+02    0.694267E-02    0.768592E+02    0.713820E+02
    0.410883E+03    0.807798E+02    0.618966E-02    0.855391E+02    0.800618E+02
    0.432282E+03    0.906432E+02    0.551613E-02    0.953099E+02    0.898326E+02
    0.455340E+03    0.101817E+03    0.491079E-02    0.106386E+03    0.100909E+03
    0.480345E+03    0.114572E+03    0.436408E-02    0.119041E+03    0.113564E+03
    0.507672E+03    0.129270E+03    0.386786E-02    0.133630E+03    0.128152E+03
    0.537826E+03    0.146408E+03    0.341512E-02    0.150645E+03    0.145168E+03
    0.571499E+03    0.166682E+03    0.299972E-02    0.170775E+03    0.165298E+03
    0.609675E+03    0.191115E+03    0.261622E-02    0.195027E+03    0.189549E+03
    0.653814E+03    0.221275E+03    0.225963E-02    0.224956E+03    0.219479E+03
    0.706225E+03    0.259718E+03    0.192517E-02    0.263144E+03    0.257667E+03
    0.770861E+03    0.310970E+03    0.160787E-02    0.314353E+03    0.308876E+03
    0.855391E+03    0.384172E+03    0.130150E-02    0.387993E+03    0.382516E+03
    0.978023E+03    0.502822E+03    0.994388E-03    0.508681E+03    0.503203E+03
    0.120442E+04    0.765560E+03    0.653117E-03    0.772641E+03    0.767164E+03
