
#   rho [fm-3]      T [MeV]      kf [fm-1]      Gap(kf) [MeV]
    9.118907E-04    1.000000E-01    3.000000E-01    7.890341E-01
    9.118907E-04    2.000000E-01    3.000000E-01    7.710962E-01
    9.118907E-04    3.000000E-01    3.000000E-01    6.874998E-01
    9.118907E-04    4.000000E-01    3.000000E-01    4.744649E-01
    9.118907E-04    5.000000E-01    3.000000E-01    4.283723E-06
