#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.70000
    0.473511E+03    0.109701E+03    0.455783E-02    0.113952E+03    0.107929E+03
    0.498958E+03    0.123313E+03    0.405472E-02    0.127338E+03    0.121315E+03
    0.526553E+03    0.138852E+03    0.360095E-02    0.142634E+03    0.136611E+03
    0.556711E+03    0.156758E+03    0.318962E-02    0.160281E+03    0.154258E+03
    0.589989E+03    0.177633E+03    0.281480E-02    0.180873E+03    0.174850E+03
    0.627150E+03    0.202325E+03    0.247128E-02    0.205246E+03    0.199223E+03
    0.669280E+03    0.232081E+03    0.215442E-02    0.234638E+03    0.228615E+03
    0.717992E+03    0.268821E+03    0.185998E-02    0.270988E+03    0.264965E+03
    0.775832E+03    0.315694E+03    0.158381E-02    0.317440E+03    0.311417E+03
    0.847164E+03    0.378366E+03    0.132147E-02    0.379621E+03    0.373598E+03
    0.940450E+03    0.468463E+03    0.106732E-02    0.469013E+03    0.462990E+03
    0.107579E+04    0.615697E+03    0.812088E-03    0.615074E+03    0.609051E+03
    0.132564E+04    0.939500E+03    0.532198E-03    0.936887E+03    0.930864E+03
