#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.08000 temp=   0.10000
    0.260340E+03    0.107893E+01    0.463421E+00    0.147149E+02    0.659226E+00
    0.261336E+03    0.801562E+00    0.623782E+00    0.149825E+02    0.405934E+00
    0.262114E+03    0.651126E+00    0.767900E+00    0.151922E+02    0.251327E+00
    0.262661E+03    0.583034E+00    0.857583E+00    0.153400E+02    0.201728E+00
    0.262968E+03    0.523758E+00    0.954640E+00    0.154232E+02    0.204298E+00
    0.263112E+03    0.567366E+00    0.881265E+00    0.154623E+02    0.213332E+00
    0.263419E+03    0.640041E+00    0.781201E+00    0.155456E+02    0.247722E+00
    0.263966E+03    0.729094E+00    0.685783E+00    0.156942E+02    0.348768E+00
    0.264743E+03    0.926085E+00    0.539907E+00    0.159063E+02    0.539149E+00
    0.265740E+03    0.122793E+01    0.407191E+00    0.161788E+02    0.807062E+00
    0.266938E+03    0.161759E+01    0.309102E+00    0.165081E+02    0.113587E+01
    0.268318E+03    0.207719E+01    0.240710E+00    0.168895E+02    0.151721E+01
    0.269858E+03    0.259466E+01    0.192703E+00    0.173174E+02    0.194515E+01
    0.271533E+03    0.316044E+01    0.158206E+00    0.177856E+02    0.241338E+01
    0.273314E+03    0.376513E+01    0.132797E+00    0.182871E+02    0.291486E+01
    0.275173E+03    0.439905E+01    0.113661E+00    0.188141E+02    0.344188E+01
    0.277079E+03    0.505193E+01    0.989720E-01    0.193585E+02    0.398620E+01
    0.279001E+03    0.571238E+01    0.875292E-01    0.199114E+02    0.453912E+01
    0.280906E+03    0.636855E+01    0.785108E-01    0.204640E+02    0.509174E+01
    0.282765E+03    0.701884E+01    0.712368E-01    0.210072E+02    0.563496E+01
    0.284547E+03    0.764147E+01    0.654324E-01    0.215319E+02    0.615963E+01
    0.286221E+03    0.822863E+01    0.607634E-01    0.220289E+02    0.665664E+01
    0.287761E+03    0.877371E+01    0.569885E-01    0.224893E+02    0.711708E+01
    0.289142E+03    0.926116E+01    0.539889E-01    0.229048E+02    0.753251E+01
    0.290340E+03    0.968739E+01    0.516135E-01    0.232674E+02    0.789515E+01
    0.291336E+03    0.100437E+02    0.497825E-01    0.235704E+02    0.819814E+01
    0.292114E+03    0.103218E+02    0.484409E-01    0.238079E+02    0.843565E+01
    0.292661E+03    0.105173E+02    0.475407E-01    0.239754E+02    0.860310E+01
    0.292968E+03    0.106272E+02    0.470493E-01    0.240695E+02    0.869725E+01
    0.293562E+03    0.108406E+02    0.461230E-01    0.242524E+02    0.888010E+01
    0.295789E+03    0.116447E+02    0.429382E-01    0.249412E+02    0.956892E+01
    0.299778E+03    0.130964E+02    0.381784E-01    0.261919E+02    0.108196E+02
    0.305503E+03    0.152101E+02    0.328730E-01    0.280229E+02    0.126506E+02
    0.312925E+03    0.180046E+02    0.277706E-01    0.304577E+02    0.150855E+02
    0.321999E+03    0.215044E+02    0.232510E-01    0.335338E+02    0.181615E+02
    0.332672E+03    0.257385E+02    0.194261E-01    0.373091E+02    0.219369E+02
    0.344892E+03    0.307422E+02    0.162643E-01    0.418475E+02    0.264752E+02
    0.358606E+03    0.365554E+02    0.136779E-01    0.472403E+02    0.318680E+02
    0.373763E+03    0.432252E+02    0.115673E-01    0.535236E+02    0.381513E+02
    0.390320E+03    0.508019E+02    0.984215E-02    0.607518E+02    0.453795E+02
    0.408242E+03    0.593420E+02    0.842574E-02    0.689642E+02    0.535920E+02
    0.427505E+03    0.689103E+02    0.725581E-02    0.782127E+02    0.628404E+02
    0.448095E+03    0.795800E+02    0.628299E-02    0.885454E+02    0.731731E+02
    0.470017E+03    0.914352E+02    0.546835E-02    0.100026E+03    0.846539E+02
    0.493289E+03    0.104574E+03    0.478131E-02    0.112747E+03    0.973746E+02
    0.517951E+03    0.119110E+03    0.419781E-02    0.126828E+03    0.111456E+03
    0.544063E+03    0.135176E+03    0.369887E-02    0.142416E+03    0.127044E+03
    0.571711E+03    0.152931E+03    0.326945E-02    0.159692E+03    0.144320E+03
    0.601008E+03    0.172559E+03    0.289756E-02    0.178843E+03    0.163471E+03
    0.632104E+03    0.194274E+03    0.257368E-02    0.200066E+03    0.184694E+03
    0.665189E+03    0.218332E+03    0.229009E-02    0.223478E+03    0.208105E+03
    0.700506E+03    0.245034E+03    0.204053E-02    0.249422E+03    0.234049E+03
    0.738363E+03    0.274767E+03    0.181973E-02    0.278498E+03    0.263126E+03
    0.779154E+03    0.308021E+03    0.162327E-02    0.311419E+03    0.296047E+03
    0.823388E+03    0.345505E+03    0.144716E-02    0.349524E+03    0.334152E+03
    0.871732E+03    0.388302E+03    0.128766E-02    0.393802E+03    0.378430E+03
    0.925076E+03    0.438007E+03    0.114153E-02    0.446470E+03    0.431098E+03
    0.984645E+03    0.497019E+03    0.100600E-02    0.509115E+03    0.493743E+03
    0.105218E+04    0.568924E+03    0.878851E-03    0.585511E+03    0.570139E+03
    0.113026E+04    0.659157E+03    0.758544E-03    0.681044E+03    0.665671E+03
    0.122298E+04    0.776239E+03    0.644132E-03    0.800465E+03    0.785093E+03
    0.133733E+04    0.934208E+03    0.535213E-03    0.955838E+03    0.940465E+03
    0.148686E+04    0.116065E+04    0.430791E-03    0.117795E+04    0.116258E+04
    0.170381E+04    0.152945E+04    0.326914E-03    0.154488E+04    0.152951E+04
    0.210432E+04    0.234112E+04    0.213573E-03    0.235649E+04    0.234112E+04
