#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01500 temp=   0.10000
    0.162686E+03    0.230630E+01    0.216797E+00    0.718630E+01    0.166916E+01
    0.164592E+03    0.266796E+01    0.187409E+00    0.749083E+01    0.197369E+01
    0.166514E+03    0.303525E+01    0.164731E+00    0.780304E+01    0.228589E+01
    0.168419E+03    0.340212E+01    0.146967E+00    0.811788E+01    0.260074E+01
    0.170278E+03    0.376290E+01    0.132876E+00    0.842999E+01    0.291285E+01
    0.172060E+03    0.411137E+01    0.121614E+00    0.873374E+01    0.321660E+01
    0.173734E+03    0.444142E+01    0.112577E+00    0.902345E+01    0.350630E+01
    0.175274E+03    0.474710E+01    0.105328E+00    0.929352E+01    0.377638E+01
    0.176655E+03    0.502259E+01    0.995503E-01    0.953859E+01    0.402144E+01
    0.177853E+03    0.526271E+01    0.950081E-01    0.975361E+01    0.423647E+01
    0.178849E+03    0.546306E+01    0.915238E-01    0.993406E+01    0.441692E+01
    0.179627E+03    0.562017E+01    0.889654E-01    0.100760E+02    0.455888E+01
    0.180174E+03    0.573068E+01    0.872497E-01    0.101764E+02    0.465923E+01
    0.180480E+03    0.579294E+01    0.863120E-01    0.102329E+02    0.471575E+01
    0.180848E+03    0.586764E+01    0.852132E-01    0.103008E+02    0.478365E+01
    0.182107E+03    0.612437E+01    0.816410E-01    0.105349E+02    0.501774E+01
    0.184362E+03    0.658936E+01    0.758799E-01    0.109604E+02    0.544327E+01
    0.187598E+03    0.726504E+01    0.688227E-01    0.115849E+02    0.606776E+01
    0.191793E+03    0.815515E+01    0.613109E-01    0.124190E+02    0.690181E+01
    0.196922E+03    0.926561E+01    0.539630E-01    0.134756E+02    0.795846E+01
    0.202956E+03    0.106065E+02    0.471410E-01    0.147690E+02    0.925185E+01
    0.209864E+03    0.121867E+02    0.410284E-01    0.163136E+02    0.107965E+02
    0.217615E+03    0.140199E+02    0.356635E-01    0.181253E+02    0.126082E+02
    0.226183E+03    0.161202E+02    0.310170E-01    0.202247E+02    0.147076E+02
    0.235543E+03    0.185048E+02    0.270200E-01    0.226429E+02    0.171257E+02
    0.245674E+03    0.211934E+02    0.235923E-01    0.254128E+02    0.198956E+02
    0.256562E+03    0.242076E+02    0.206547E-01    0.285444E+02    0.230272E+02
    0.268201E+03    0.275722E+02    0.181342E-01    0.320275E+02    0.265104E+02
    0.280593E+03    0.313171E+02    0.159657E-01    0.358937E+02    0.303765E+02
    0.293748E+03    0.354764E+02    0.140939E-01    0.401878E+02    0.346707E+02
    0.307689E+03    0.400902E+02    0.124719E-01    0.449009E+02    0.393838E+02
    0.322450E+03    0.452070E+02    0.110602E-01    0.500743E+02    0.445572E+02
    0.338078E+03    0.508836E+02    0.982636E-02    0.557842E+02    0.502671E+02
    0.354639E+03    0.571876E+02    0.874315E-02    0.620898E+02    0.565727E+02
    0.372217E+03    0.642023E+02    0.778789E-02    0.690800E+02    0.635629E+02
    0.390919E+03    0.720295E+02    0.694160E-02    0.768599E+02    0.713428E+02
    0.410883E+03    0.807967E+02    0.618837E-02    0.855562E+02    0.800391E+02
    0.432282E+03    0.906647E+02    0.551482E-02    0.953373E+02    0.898201E+02
    0.455340E+03    0.101840E+03    0.490964E-02    0.106414E+03    0.100897E+03
    0.480345E+03    0.114594E+03    0.436323E-02    0.119061E+03    0.113544E+03
    0.507672E+03    0.129286E+03    0.386740E-02    0.133634E+03    0.128117E+03
    0.537826E+03    0.146410E+03    0.341507E-02    0.150623E+03    0.145106E+03
    0.571499E+03    0.166665E+03    0.300003E-02    0.170716E+03    0.165199E+03
    0.609675E+03    0.191077E+03    0.261675E-02    0.194927E+03    0.189409E+03
    0.653814E+03    0.221222E+03    0.226017E-02    0.224827E+03    0.219310E+03
    0.706225E+03    0.259662E+03    0.192558E-02    0.263020E+03    0.257502E+03
    0.770861E+03    0.310919E+03    0.160813E-02    0.314308E+03    0.308791E+03
    0.855391E+03    0.384107E+03    0.130172E-02    0.387947E+03    0.382429E+03
    0.978023E+03    0.502755E+03    0.994519E-03    0.508771E+03    0.503254E+03
    0.120442E+04    0.765519E+03    0.653151E-03    0.772561E+03    0.767043E+03
